suplier_id,middle_num,end_num,chazhi,bili,,,,,,,,,,,,,
87939,45,87,-42,-0.482758621,,,,,,,,,,,,,
10075,7051,13601,-6550,-0.481582237,,,,,,,,,,,,,
6000,973,1872,-899,-0.480235043,,,,,,,,,,,,,
34435,37,71,-34,-0.478873239,,,,,,,,,,,,,
22364,574,1101,-527,-0.478655767,,,,,,,,,,,,,
2552,231,443,-212,-0.478555305,,,,,,,,,,,,,
20533,157,301,-144,-0.478405316,,,,,,,,,,,,,
15743,106,203,-97,-0.477832512,,,,,,,,,,,,,
414,46,88,-42,-0.477272727,,,,,,,,,,,,,
81107,11,21,-10,-0.476190476,,,,,,,,,,,,,
23392,945,1799,-854,-0.474708171,,,,,,,,,,,,,
50354,185,352,-167,-0.474431818,,,,,,,,,,,,,
4569,10,19,-9,-0.473684211,,,,,,,,,,,,,
68920,10,19,-9,-0.473684211,,,,,,,,,,,,,
391,20,38,-18,-0.473684211,,,,,,,,,,,,,
51662,30,57,-27,-0.473684211,,,,,,,,,,,,,
21102,139,264,-125,-0.473484848,,,,,,,,,,,,,
85874,226,428,-202,-0.471962617,,,,,,,,,,,,,
2495,560,1059,-499,-0.471199245,,,,,,,,,,,,,
37523,18,34,-16,-0.470588235,,,,,,,,,,,,,
36971,869,1638,-769,-0.469474969,,,,,,,,,,,,,
66155,59,111,-52,-0.468468468,,,,,,,,,,,,,
62953,58,109,-51,-0.467889908,,,,,,,,,,,,,
31672,294,552,-258,-0.467391304,,,,,,,,,,,,,
60189,8,15,-7,-0.466666667,,,,,,,,,,,,,
79825,24,45,-21,-0.466666667,,,,,,,,,,,,,
2746,72,135,-63,-0.466666667,,,,,,,,,,,,,
80933,62,116,-54,-0.465517241,,,,,,,,,,,,,
14629,974,1822,-848,-0.465422613,,,,,,,,,,,,,
4759,22,41,-19,-0.463414634,,,,,,,,,,,,,
94973,58,108,-50,-0.462962963,,,,,,,,,,,,,
75168,7,13,-6,-0.461538462,,,,,,,,,,,,,
150163,14,26,-12,-0.461538462,,,,,,,,,,,,,
13254,2535,4698,-2163,-0.460408685,,,,,,,,,,,,,
19546,533,987,-454,-0.459979737,,,,,,,,,,,,,
23884,1382,2556,-1174,-0.459311424,,,,,,,,,,,,,
22182,212,392,-180,-0.459183673,,,,,,,,,,,,,
56154,13,24,-11,-0.458333333,,,,,,,,,,,,,
94542,193,356,-163,-0.457865169,,,,,,,,,,,,,
1999,2690,4952,-2262,-0.456785137,,,,,,,,,,,,,
20553,124,228,-104,-0.456140351,,,,,,,,,,,,,
4928,3677,6758,-3081,-0.455904114,,,,,,,,,,,,,
41141,238,437,-199,-0.455377574,,,,,,,,,,,,,
536,454,833,-379,-0.454981993,,,,,,,,,,,,,
9015,906,1662,-756,-0.454873646,,,,,,,,,,,,,
19194,18,33,-15,-0.454545455,,,,,,,,,,,,,
31227,42,77,-35,-0.454545455,,,,,,,,,,,,,
90887,89,163,-74,-0.45398773,,,,,,,,,,,,,
99554,106,194,-88,-0.453608247,,,,,,,,,,,,,
2610,164,300,-136,-0.453333333,,,,,,,,,,,,,
1397,3323,6067,-2744,-0.452282842,,,,,,,,,,,,,
72972,204,371,-167,-0.450134771,,,,,,,,,,,,,
32402,120,218,-98,-0.449541284,,,,,,,,,,,,,
624,218,396,-178,-0.449494949,,,,,,,,,,,,,
21481,270,489,-219,-0.447852761,,,,,,,,,,,,,
76815,41,74,-33,-0.445945946,,,,,,,,,,,,,
38529,61,110,-49,-0.445454545,,,,,,,,,,,,,
2600,436,785,-349,-0.444585987,,,,,,,,,,,,,
90100,5,9,-4,-0.444444444,,,,,,,,,,,,,
166087,5,9,-4,-0.444444444,,,,,,,,,,,,,
97214,15,27,-12,-0.444444444,,,,,,,,,,,,,
44095,679,1222,-543,-0.444353519,,,,,,,,,,,,,
2148,668,1200,-532,-0.443333333,,,,,,,,,,,,,
10794,15991,28711,-12720,-0.44303577,,,,,,,,,,,,,
49751,190,341,-151,-0.442815249,,,,,,,,,,,,,
34942,276,493,-217,-0.440162272,,,,,,,,,,,,,
59243,116,207,-91,-0.439613527,,,,,,,,,,,,,
58561,154,274,-120,-0.437956204,,,,,,,,,,,,,
6022,9,16,-7,-0.4375,,,,,,,,,,,,,
22701,895,1588,-693,-0.436397985,,,,,,,,,,,,,
4924,847,1501,-654,-0.435709527,,,,,,,,,,,,,
69943,216,382,-166,-0.434554974,,,,,,,,,,,,,
104267,34,60,-26,-0.433333333,,,,,,,,,,,,,
18277,21,37,-16,-0.432432432,,,,,,,,,,,,,
78162,67,118,-51,-0.43220339,,,,,,,,,,,,,
79009,25,44,-19,-0.431818182,,,,,,,,,,,,,
52686,582,1024,-442,-0.431640625,,,,,,,,,,,,,
61114,33,58,-25,-0.431034483,,,,,,,,,,,,,
1154,278,488,-210,-0.430327869,,,,,,,,,,,,,
23397,608,1067,-459,-0.430178069,,,,,,,,,,,,,
26528,4,7,-3,-0.428571429,,,,,,,,,,,,,
101240,4,7,-3,-0.428571429,,,,,,,,,,,,,
10269,8,14,-6,-0.428571429,,,,,,,,,,,,,
20203,305,533,-228,-0.427767355,,,,,,,,,,,,,
58053,146,255,-109,-0.42745098,,,,,,,,,,,,,
379,179,312,-133,-0.426282051,,,,,,,,,,,,,
43069,58,101,-43,-0.425742574,,,,,,,,,,,,,
934,174,303,-129,-0.425742574,,,,,,,,,,,,,
10539,27,47,-20,-0.425531915,,,,,,,,,,,,,
23697,691,1202,-511,-0.425124792,,,,,,,,,,,,,
68727,15,26,-11,-0.423076923,,,,,,,,,,,,,
15157,183,316,-133,-0.420886076,,,,,,,,,,,,,
22460,727,1255,-528,-0.420717131,,,,,,,,,,,,,
24766,51,88,-37,-0.420454545,,,,,,,,,,,,,
81037,153,264,-111,-0.420454545,,,,,,,,,,,,,
108460,127,219,-92,-0.420091324,,,,,,,,,,,,,
50935,211,363,-152,-0.418732782,,,,,,,,,,,,,
5031,199,342,-143,-0.418128655,,,,,,,,,,,,,
75907,7,12,-5,-0.416666667,,,,,,,,,,,,,
71047,366,627,-261,-0.416267943,,,,,,,,,,,,,
92299,86,147,-61,-0.414965986,,,,,,,,,,,,,
3123,755,1289,-534,-0.414274631,,,,,,,,,,,,,
52691,616,1051,-435,-0.413891532,,,,,,,,,,,,,
45414,559,952,-393,-0.412815126,,,,,,,,,,,,,
3952,77,131,-54,-0.41221374,,,,,,,,,,,,,
67987,26,44,-18,-0.409090909,,,,,,,,,,,,,
22065,159,269,-110,-0.408921933,,,,,,,,,,,,,
4780,264,446,-182,-0.408071749,,,,,,,,,,,,,
12932,1322,2232,-910,-0.407706093,,,,,,,,,,,,,
3025,609,1027,-418,-0.407010711,,,,,,,,,,,,,
56158,19,32,-13,-0.40625,,,,,,,,,,,,,
33823,22,37,-15,-0.405405405,,,,,,,,,,,,,
27374,441,739,-298,-0.403247632,,,,,,,,,,,,,
81188,722,1208,-486,-0.402317881,,,,,,,,,,,,,
41834,1070,1789,-719,-0.401900503,,,,,,,,,,,,,
7140,154,257,-103,-0.40077821,,,,,,,,,,,,,
2956,422,704,-282,-0.400568182,,,,,,,,,,,,,
60413,3,5,-2,-0.4,,,,,,,,,,,,,
71033,3,5,-2,-0.4,,,,,,,,,,,,,
128321,3,5,-2,-0.4,,,,,,,,,,,,,
145027,6,10,-4,-0.4,,,,,,,,,,,,,
41220,9,15,-6,-0.4,,,,,,,,,,,,,
65899,12,20,-8,-0.4,,,,,,,,,,,,,
60335,15,25,-10,-0.4,,,,,,,,,,,,,
72698,21,35,-14,-0.4,,,,,,,,,,,,,
23716,27,45,-18,-0.4,,,,,,,,,,,,,
514,45,75,-30,-0.4,,,,,,,,,,,,,
13618,1670,2782,-1112,-0.399712437,,,,,,,,,,,,,
22315,214,356,-142,-0.398876404,,,,,,,,,,,,,
13701,101,168,-67,-0.398809524,,,,,,,,,,,,,
48198,776,1286,-510,-0.396578538,,,,,,,,,,,,,
1978,756,1250,-494,-0.3952,,,,,,,,,,,,,
24715,46,76,-30,-0.394736842,,,,,,,,,,,,,
133095,184,304,-120,-0.394736842,,,,,,,,,,,,,
28108,1402,2312,-910,-0.393598616,,,,,,,,,,,,,
657,511,842,-331,-0.393111639,,,,,,,,,,,,,
10162,150,247,-97,-0.392712551,,,,,,,,,,,,,
28683,578,947,-369,-0.389651531,,,,,,,,,,,,,
26650,157,257,-100,-0.389105058,,,,,,,,,,,,,
40458,118,193,-75,-0.388601036,,,,,,,,,,,,,
23471,85,139,-54,-0.388489209,,,,,,,,,,,,,
35001,60,98,-38,-0.387755102,,,,,,,,,,,,,
44145,256,418,-162,-0.387559809,,,,,,,,,,,,,
6280,19,31,-12,-0.387096774,,,,,,,,,,,,,
20174,490,798,-308,-0.385964912,,,,,,,,,,,,,
679,8,13,-5,-0.384615385,,,,,,,,,,,,,
13533,8,13,-5,-0.384615385,,,,,,,,,,,,,
119007,16,26,-10,-0.384615385,,,,,,,,,,,,,
25113,781,1266,-485,-0.383096367,,,,,,,,,,,,,
14627,137,222,-85,-0.382882883,,,,,,,,,,,,,
933,896,1451,-555,-0.382494831,,,,,,,,,,,,,
130567,21,34,-13,-0.382352941,,,,,,,,,,,,,
11069,42,68,-26,-0.382352941,,,,,,,,,,,,,
1773,700,1132,-432,-0.381625442,,,,,,,,,,,,,
1146,99,160,-61,-0.38125,,,,,,,,,,,,,
31779,13,21,-8,-0.380952381,,,,,,,,,,,,,
45551,13,21,-8,-0.380952381,,,,,,,,,,,,,
20178,363,585,-222,-0.379487179,,,,,,,,,,,,,
35870,312,502,-190,-0.378486056,,,,,,,,,,,,,
87811,23,37,-14,-0.378378378,,,,,,,,,,,,,
37326,184,296,-112,-0.378378378,,,,,,,,,,,,,
47936,441,709,-268,-0.377997179,,,,,,,,,,,,,
22864,499,802,-303,-0.377805486,,,,,,,,,,,,,
1054,76,122,-46,-0.37704918,,,,,,,,,,,,,
142875,58,93,-35,-0.376344086,,,,,,,,,,,,,
58983,5,8,-3,-0.375,,,,,,,,,,,,,
67707,5,8,-3,-0.375,,,,,,,,,,,,,
74780,10,16,-6,-0.375,,,,,,,,,,,,,
67891,15,24,-9,-0.375,,,,,,,,,,,,,
1057,157,251,-94,-0.374501992,,,,,,,,,,,,,
1157,2601,4152,-1551,-0.373554913,,,,,,,,,,,,,
2181,369,588,-219,-0.37244898,,,,,,,,,,,,,
49838,240,381,-141,-0.37007874,,,,,,,,,,,,,
1750,87,138,-51,-0.369565217,,,,,,,,,,,,,
36638,233,369,-136,-0.368563686,,,,,,,,,,,,,
2663,3698,5851,-2153,-0.367971287,,,,,,,,,,,,,
51353,350,553,-203,-0.367088608,,,,,,,,,,,,,
1088,88,139,-51,-0.366906475,,,,,,,,,,,,,
1166,734,1159,-425,-0.366695427,,,,,,,,,,,,,
23493,73,115,-42,-0.365217391,,,,,,,,,,,,,
1137,61,96,-35,-0.364583333,,,,,,,,,,,,,
89860,7,11,-4,-0.363636364,,,,,,,,,,,,,
6685,16,25,-9,-0.36,,,,,,,,,,,,,
11970,25,39,-14,-0.358974359,,,,,,,,,,,,,
35981,509,794,-285,-0.358942065,,,,,,,,,,,,,
12885,1087,1695,-608,-0.358702065,,,,,,,,,,,,,
19845,330,514,-184,-0.357976654,,,,,,,,,,,,,
6658,2827,4388,-1561,-0.355742935,,,,,,,,,,,,,
14771,137,212,-75,-0.353773585,,,,,,,,,,,,,
59594,183,283,-100,-0.35335689,,,,,,,,,,,,,
84524,11,17,-6,-0.352941176,,,,,,,,,,,,,
100710,483,746,-263,-0.352546917,,,,,,,,,,,,,
20559,191,295,-104,-0.352542373,,,,,,,,,,,,,
597,10516,16201,-5685,-0.350904265,,,,,,,,,,,,,
58026,333,513,-180,-0.350877193,,,,,,,,,,,,,
133097,198,305,-107,-0.350819672,,,,,,,,,,,,,
58841,39,60,-21,-0.35,,,,,,,,,,,,,
3788,2303,3538,-1235,-0.34906727,,,,,,,,,,,,,
3699,99,152,-53,-0.348684211,,,,,,,,,,,,,
133044,198,304,-106,-0.348684211,,,,,,,,,,,,,
119366,15,23,-8,-0.347826087,,,,,,,,,,,,,
6041,17,26,-9,-0.346153846,,,,,,,,,,,,,
15194,119,182,-63,-0.346153846,,,,,,,,,,,,,
28229,276,422,-146,-0.345971564,,,,,,,,,,,,,
105495,82,125,-43,-0.344,,,,,,,,,,,,,
17269,1107,1687,-580,-0.343805572,,,,,,,,,,,,,
64334,21,32,-11,-0.34375,,,,,,,,,,,,,
29594,2185,3328,-1143,-0.343449519,,,,,,,,,,,,,
67738,46,70,-24,-0.342857143,,,,,,,,,,,,,
138843,25,38,-13,-0.342105263,,,,,,,,,,,,,
85423,175,266,-91,-0.342105263,,,,,,,,,,,,,
21423,525,798,-273,-0.342105263,,,,,,,,,,,,,
8412,352,535,-183,-0.342056075,,,,,,,,,,,,,
1912,11274,17126,-5852,-0.341702674,,,,,,,,,,,,,
6473,116,176,-60,-0.340909091,,,,,,,,,,,,,
84253,45,68,-23,-0.338235294,,,,,,,,,,,,,
50390,566,854,-288,-0.337236534,,,,,,,,,,,,,
22192,252,380,-128,-0.336842105,,,,,,,,,,,,,
2528,2,3,-1,-0.333333333,,,,,,,,,,,,,
2745,2,3,-1,-0.333333333,,,,,,,,,,,,,
3094,2,3,-1,-0.333333333,,,,,,,,,,,,,
6647,2,3,-1,-0.333333333,,,,,,,,,,,,,
6842,2,3,-1,-0.333333333,,,,,,,,,,,,,
28739,2,3,-1,-0.333333333,,,,,,,,,,,,,
28891,2,3,-1,-0.333333333,,,,,,,,,,,,,
38389,2,3,-1,-0.333333333,,,,,,,,,,,,,
41814,2,3,-1,-0.333333333,,,,,,,,,,,,,
41988,2,3,-1,-0.333333333,,,,,,,,,,,,,
48491,2,3,-1,-0.333333333,,,,,,,,,,,,,
50270,2,3,-1,-0.333333333,,,,,,,,,,,,,
101435,2,3,-1,-0.333333333,,,,,,,,,,,,,
109844,2,3,-1,-0.333333333,,,,,,,,,,,,,
121110,2,3,-1,-0.333333333,,,,,,,,,,,,,
6254,4,6,-2,-0.333333333,,,,,,,,,,,,,
6600,4,6,-2,-0.333333333,,,,,,,,,,,,,
49380,4,6,-2,-0.333333333,,,,,,,,,,,,,
56725,4,6,-2,-0.333333333,,,,,,,,,,,,,
57608,4,6,-2,-0.333333333,,,,,,,,,,,,,
58740,4,6,-2,-0.333333333,,,,,,,,,,,,,
60985,4,6,-2,-0.333333333,,,,,,,,,,,,,
76480,4,6,-2,-0.333333333,,,,,,,,,,,,,
6969,10,15,-5,-0.333333333,,,,,,,,,,,,,
7454,10,15,-5,-0.333333333,,,,,,,,,,,,,
9643,10,15,-5,-0.333333333,,,,,,,,,,,,,
70341,12,18,-6,-0.333333333,,,,,,,,,,,,,
3883,14,21,-7,-0.333333333,,,,,,,,,,,,,
6694,20,30,-10,-0.333333333,,,,,,,,,,,,,
139076,24,36,-12,-0.333333333,,,,,,,,,,,,,
4591,34,51,-17,-0.333333333,,,,,,,,,,,,,
30538,108,162,-54,-0.333333333,,,,,,,,,,,,,
276,3305,4941,-1636,-0.331107063,,,,,,,,,,,,,
25818,95,142,-47,-0.330985915,,,,,,,,,,,,,
84875,615,917,-302,-0.329334787,,,,,,,,,,,,,
4021,1493,2226,-733,-0.329290207,,,,,,,,,,,,,
117060,98,146,-48,-0.328767123,,,,,,,,,,,,,
1411,1077,1602,-525,-0.327715356,,,,,,,,,,,,,
7736,25,37,-12,-0.324324324,,,,,,,,,,,,,
122439,73,108,-35,-0.324074074,,,,,,,,,,,,,
23410,604,892,-288,-0.322869955,,,,,,,,,,,,,
57322,143,211,-68,-0.322274882,,,,,,,,,,,,,
89509,614,905,-291,-0.321546961,,,,,,,,,,,,,
46343,133,196,-63,-0.321428571,,,,,,,,,,,,,
12550,422,621,-199,-0.320450886,,,,,,,,,,,,,
18066,17,25,-8,-0.32,,,,,,,,,,,,,
86548,17,25,-8,-0.32,,,,,,,,,,,,,
121,200,294,-94,-0.319727891,,,,,,,,,,,,,
33930,1463,2150,-687,-0.319534884,,,,,,,,,,,,,
2461,10292,15113,-4821,-0.31899689,,,,,,,,,,,,,
863,141,207,-66,-0.31884058,,,,,,,,,,,,,
16357,2440,3566,-1126,-0.315759955,,,,,,,,,,,,,
23498,3870,5644,-1774,-0.314316088,,,,,,,,,,,,,
346,35,51,-16,-0.31372549,,,,,,,,,,,,,
28492,35,51,-16,-0.31372549,,,,,,,,,,,,,
5251,81,118,-37,-0.313559322,,,,,,,,,,,,,
11066,127,185,-58,-0.313513514,,,,,,,,,,,,,
20538,512,745,-233,-0.312751678,,,,,,,,,,,,,
81041,119,173,-54,-0.312138728,,,,,,,,,,,,,
59615,64,93,-29,-0.311827957,,,,,,,,,,,,,
32799,1826,2650,-824,-0.310943396,,,,,,,,,,,,,
6292,78,113,-35,-0.309734513,,,,,,,,,,,,,
55769,74,107,-33,-0.308411215,,,,,,,,,,,,,
92310,9,13,-4,-0.307692308,,,,,,,,,,,,,
66530,63,91,-28,-0.307692308,,,,,,,,,,,,,
44409,306,442,-136,-0.307692308,,,,,,,,,,,,,
19181,1416,2044,-628,-0.307240705,,,,,,,,,,,,,
12720,230,332,-102,-0.307228916,,,,,,,,,,,,,
5462,925,1334,-409,-0.306596702,,,,,,,,,,,,,
1210,1049,1509,-460,-0.304837641,,,,,,,,,,,,,
2326,3714,5341,-1627,-0.304624602,,,,,,,,,,,,,
17023,32,46,-14,-0.304347826,,,,,,,,,,,,,
9996,537,771,-234,-0.303501946,,,,,,,,,,,,,
15376,411,590,-179,-0.303389831,,,,,,,,,,,,,
3169,124,178,-54,-0.303370787,,,,,,,,,,,,,
64294,189,271,-82,-0.302583026,,,,,,,,,,,,,
104519,30,43,-13,-0.302325581,,,,,,,,,,,,,
1814,1922,2753,-831,-0.301852525,,,,,,,,,,,,,
1475,6777,9706,-2929,-0.3017721,,,,,,,,,,,,,
9568,2343,3349,-1006,-0.300388176,,,,,,,,,,,,,
89528,7,10,-3,-0.3,,,,,,,,,,,,,
110425,7,10,-3,-0.3,,,,,,,,,,,,,
151903,7,10,-3,-0.3,,,,,,,,,,,,,
22373,21,30,-9,-0.3,,,,,,,,,,,,,
1616,49,70,-21,-0.3,,,,,,,,,,,,,
26864,952,1360,-408,-0.3,,,,,,,,,,,,,
58654,47,67,-20,-0.298507463,,,,,,,,,,,,,
94658,47,67,-20,-0.298507463,,,,,,,,,,,,,
41560,1434,2044,-610,-0.298434442,,,,,,,,,,,,,
36281,576,819,-243,-0.296703297,,,,,,,,,,,,,
3447,121,172,-51,-0.296511628,,,,,,,,,,,,,
6126,31,44,-13,-0.295454545,,,,,,,,,,,,,
76162,12,17,-5,-0.294117647,,,,,,,,,,,,,
6679,10601,15017,-4416,-0.294066724,,,,,,,,,,,,,
22378,624,882,-258,-0.292517007,,,,,,,,,,,,,
26667,39,55,-16,-0.290909091,,,,,,,,,,,,,
12707,6248,8810,-2562,-0.290805902,,,,,,,,,,,,,
12904,435,613,-178,-0.290375204,,,,,,,,,,,,,
144181,49,69,-20,-0.289855072,,,,,,,,,,,,,
49748,297,417,-120,-0.287769784,,,,,,,,,,,,,
64779,197,276,-79,-0.286231884,,,,,,,,,,,,,
78214,5,7,-2,-0.285714286,,,,,,,,,,,,,
50612,15,21,-6,-0.285714286,,,,,,,,,,,,,
69389,15,21,-6,-0.285714286,,,,,,,,,,,,,
202,30,42,-12,-0.285714286,,,,,,,,,,,,,
8598,40,56,-16,-0.285714286,,,,,,,,,,,,,
52676,476,666,-190,-0.285285285,,,,,,,,,,,,,
56208,208,291,-83,-0.285223368,,,,,,,,,,,,,
45942,507,706,-199,-0.281869688,,,,,,,,,,,,,
4953,972,1351,-379,-0.280532939,,,,,,,,,,,,,
22522,1307,1814,-507,-0.279492834,,,,,,,,,,,,,
6950,13,18,-5,-0.277777778,,,,,,,,,,,,,
94423,65,90,-25,-0.277777778,,,,,,,,,,,,,
10789,143,198,-55,-0.277777778,,,,,,,,,,,,,
70121,329,455,-126,-0.276923077,,,,,,,,,,,,,
37344,1715,2362,-647,-0.273920406,,,,,,,,,,,,,
41901,295,406,-111,-0.273399015,,,,,,,,,,,,,
4267,202,278,-76,-0.273381295,,,,,,,,,,,,,
9926,2055,2827,-772,-0.273081005,,,,,,,,,,,,,
39455,32,44,-12,-0.272727273,,,,,,,,,,,,,
40430,86,118,-32,-0.271186441,,,,,,,,,,,,,
75688,27,37,-10,-0.27027027,,,,,,,,,,,,,
27328,1725,2363,-638,-0.269995768,,,,,,,,,,,,,
45449,103,141,-38,-0.269503546,,,,,,,,,,,,,
56105,851,1163,-312,-0.268271711,,,,,,,,,,,,,
48404,673,919,-246,-0.267682263,,,,,,,,,,,,,
1043,3808,5194,-1386,-0.266846361,,,,,,,,,,,,,
23946,11,15,-4,-0.266666667,,,,,,,,,,,,,
55658,909,1239,-330,-0.266343826,,,,,,,,,,,,,
12835,240,326,-86,-0.263803681,,,,,,,,,,,,,
6276,1793,2435,-642,-0.263655031,,,,,,,,,,,,,
73871,14,19,-5,-0.263157895,,,,,,,,,,,,,
25764,440,597,-157,-0.262981575,,,,,,,,,,,,,
19071,801,1086,-285,-0.262430939,,,,,,,,,,,,,
30815,363,492,-129,-0.262195122,,,,,,,,,,,,,
73903,634,858,-224,-0.261072261,,,,,,,,,,,,,
22570,83,112,-29,-0.258928571,,,,,,,,,,,,,
3317,81,109,-28,-0.256880734,,,,,,,,,,,,,
53805,536,721,-185,-0.256588072,,,,,,,,,,,,,
6635,29,39,-10,-0.256410256,,,,,,,,,,,,,
53042,222,298,-76,-0.255033557,,,,,,,,,,,,,
2963,623,835,-212,-0.253892216,,,,,,,,,,,,,
6783,713,955,-242,-0.253403141,,,,,,,,,,,,,
6358,1370,1834,-464,-0.252998909,,,,,,,,,,,,,
22934,830,1111,-281,-0.252925293,,,,,,,,,,,,,
684,3,4,-1,-0.25,,,,,,,,,,,,,
19314,3,4,-1,-0.25,,,,,,,,,,,,,
47743,3,4,-1,-0.25,,,,,,,,,,,,,
56499,3,4,-1,-0.25,,,,,,,,,,,,,
69902,3,4,-1,-0.25,,,,,,,,,,,,,
80076,3,4,-1,-0.25,,,,,,,,,,,,,
82332,3,4,-1,-0.25,,,,,,,,,,,,,
107921,3,4,-1,-0.25,,,,,,,,,,,,,
496,6,8,-2,-0.25,,,,,,,,,,,,,
129741,6,8,-2,-0.25,,,,,,,,,,,,,
8105,9,12,-3,-0.25,,,,,,,,,,,,,
91036,9,12,-3,-0.25,,,,,,,,,,,,,
45536,12,16,-4,-0.25,,,,,,,,,,,,,
90329,15,20,-5,-0.25,,,,,,,,,,,,,
4583,18,24,-6,-0.25,,,,,,,,,,,,,
3506,4445,5920,-1475,-0.249155405,,,,,,,,,,,,,
817,1638,2181,-543,-0.248968363,,,,,,,,,,,,,
112169,118,157,-39,-0.248407643,,,,,,,,,,,,,
82,419,557,-138,-0.247755835,,,,,,,,,,,,,
69119,82,109,-27,-0.247706422,,,,,,,,,,,,,
122425,73,97,-24,-0.24742268,,,,,,,,,,,,,
18148,157,208,-51,-0.245192308,,,,,,,,,,,,,
96136,34,45,-11,-0.244444444,,,,,,,,,,,,,
101894,572,757,-185,-0.244385733,,,,,,,,,,,,,
50234,421,557,-136,-0.244165171,,,,,,,,,,,,,
3176,1893,2503,-610,-0.243707551,,,,,,,,,,,,,
11669,3032,4006,-974,-0.243135297,,,,,,,,,,,,,
2776,141,186,-45,-0.241935484,,,,,,,,,,,,,
925,1541,2032,-491,-0.241633858,,,,,,,,,,,,,
622,882,1162,-280,-0.240963855,,,,,,,,,,,,,
69344,305,401,-96,-0.239401496,,,,,,,,,,,,,
28506,4692,6165,-1473,-0.23892944,,,,,,,,,,,,,
510,618,812,-194,-0.238916256,,,,,,,,,,,,,
79171,16,21,-5,-0.238095238,,,,,,,,,,,,,
950,32,42,-10,-0.238095238,,,,,,,,,,,,,
138490,119,156,-37,-0.237179487,,,,,,,,,,,,,
115674,29,38,-9,-0.236842105,,,,,,,,,,,,,
1203,13,17,-4,-0.235294118,,,,,,,,,,,,,
68760,13,17,-4,-0.235294118,,,,,,,,,,,,,
13881,52,68,-16,-0.235294118,,,,,,,,,,,,,
74959,36,47,-11,-0.234042553,,,,,,,,,,,,,
16467,172,224,-52,-0.232142857,,,,,,,,,,,,,
33761,116,151,-35,-0.231788079,,,,,,,,,,,,,
34,10,13,-3,-0.230769231,,,,,,,,,,,,,
66715,10,13,-3,-0.230769231,,,,,,,,,,,,,
11182,47,61,-14,-0.229508197,,,,,,,,,,,,,
71179,34,44,-10,-0.227272727,,,,,,,,,,,,,
1256,174,225,-51,-0.226666667,,,,,,,,,,,,,
13112,1941,2509,-568,-0.226385014,,,,,,,,,,,,,
34638,154,199,-45,-0.226130653,,,,,,,,,,,,,
71462,24,31,-7,-0.225806452,,,,,,,,,,,,,
21397,485,626,-141,-0.225239617,,,,,,,,,,,,,
993,521,670,-149,-0.22238806,,,,,,,,,,,,,
652,14,18,-4,-0.222222222,,,,,,,,,,,,,
55586,28,36,-8,-0.222222222,,,,,,,,,,,,,
22350,204,261,-57,-0.218390805,,,,,,,,,,,,,
1053,2410,3080,-670,-0.217532468,,,,,,,,,,,,,
19402,479,612,-133,-0.217320261,,,,,,,,,,,,,
112847,29,37,-8,-0.216216216,,,,,,,,,,,,,
19420,1165,1486,-321,-0.216016151,,,,,,,,,,,,,
20185,524,668,-144,-0.215568862,,,,,,,,,,,,,
47504,182,232,-50,-0.215517241,,,,,,,,,,,,,
160442,1095,1394,-299,-0.214490674,,,,,,,,,,,,,
133388,11,14,-3,-0.214285714,,,,,,,,,,,,,
986,11642,14813,-3171,-0.214068723,,,,,,,,,,,,,
4086,230,292,-62,-0.212328767,,,,,,,,,,,,,
73303,26,33,-7,-0.212121212,,,,,,,,,,,,,
20832,134,170,-36,-0.211764706,,,,,,,,,,,,,
20399,406,515,-109,-0.211650485,,,,,,,,,,,,,
14016,179,227,-48,-0.211453744,,,,,,,,,,,,,
146765,97,123,-26,-0.211382114,,,,,,,,,,,,,
25346,3831,4855,-1024,-0.210916581,,,,,,,,,,,,,
41970,15,19,-4,-0.210526316,,,,,,,,,,,,,
33502,229,290,-61,-0.210344828,,,,,,,,,,,,,
882,95,120,-25,-0.208333333,,,,,,,,,,,,,
47973,632,797,-165,-0.207026349,,,,,,,,,,,,,
640,192,242,-50,-0.20661157,,,,,,,,,,,,,
3285,293,369,-76,-0.20596206,,,,,,,,,,,,,
32761,228,287,-59,-0.205574913,,,,,,,,,,,,,
36364,151,190,-39,-0.205263158,,,,,,,,,,,,,
33215,31,39,-8,-0.205128205,,,,,,,,,,,,,
16360,117,147,-30,-0.204081633,,,,,,,,,,,,,
22060,265,332,-67,-0.201807229,,,,,,,,,,,,,
3124,590,739,-149,-0.201623816,,,,,,,,,,,,,
17201,5907,7393,-1486,-0.201000947,,,,,,,,,,,,,
49,4,5,-1,-0.2,,,,,,,,,,,,,
3062,4,5,-1,-0.2,,,,,,,,,,,,,
3217,4,5,-1,-0.2,,,,,,,,,,,,,
9121,4,5,-1,-0.2,,,,,,,,,,,,,
47278,4,5,-1,-0.2,,,,,,,,,,,,,
74005,4,5,-1,-0.2,,,,,,,,,,,,,
126072,4,5,-1,-0.2,,,,,,,,,,,,,
130632,4,5,-1,-0.2,,,,,,,,,,,,,
158527,4,5,-1,-0.2,,,,,,,,,,,,,
65112,8,10,-2,-0.2,,,,,,,,,,,,,
60764,12,15,-3,-0.2,,,,,,,,,,,,,
5217,16,20,-4,-0.2,,,,,,,,,,,,,
17707,164,205,-41,-0.2,,,,,,,,,,,,,
20744,3114,3891,-777,-0.199691596,,,,,,,,,,,,,
17423,1334,1665,-331,-0.198798799,,,,,,,,,,,,,
12859,1098,1369,-271,-0.197954711,,,,,,,,,,,,,
