create_dt,supplier_id,city_id,fee_sum,fee_per_user,order_shuliang,active_day,active_lv,supplier_first_date
2015/12/28,209972,12,1050.00,25.000000,42,8,1.0000,8
2015/12/28,209974,2,3826.00,29.658915,129,11,1.0000,11
2015/12/28,209978,30,3327.00,25.592308,130,12,1.0000,12
2015/12/28,209980,16,6013.50,33.223757,181,11,0.9167,12
2015/12/28,209981,8,15651.00,28.560219,548,9,1.0000,9
2015/12/28,209982,24,180.00,45.000000,4,3,0.6000,5
2015/12/28,209983,5,1061.00,46.130435,23,6,1.0000,6
2015/12/28,209985,2,831.00,30.777778,27,7,0.8750,8
2015/12/28,209989,14,38.20,38.200000,1,1,0.1250,8
2015/12/28,209992,38,217.50,27.187500,8,4,1.0000,4
2015/12/28,209994,30,4020.00,30.000000,134,11,0.9167,12
2015/12/28,209997,30,2419.00,23.715686,102,5,1.0000,5
2015/12/28,209998,26,300.00,27.272727,11,3,0.2500,12
2015/12/28,210000,30,5132.00,29.837209,172,10,0.9091,11
2015/12/28,210002,5,8223.00,27.780405,296,11,1.0000,11
2015/12/28,210009,15,3762.00,23.512500,160,11,1.0000,11
2015/12/28,210010,5,696.80,31.672727,22,9,0.8182,11
2015/12/28,210011,21,725.00,31.521739,23,9,1.0000,9
2015/12/28,210014,10,1536.00,28.981132,53,12,1.0000,12
2015/12/28,210021,22,1065.50,30.442857,35,10,1.0000,10
2015/12/28,210024,37,2924.00,28.388350,103,9,0.9000,10
2015/12/28,210030,16,3521.00,29.341667,120,12,1.0000,12
2015/12/28,210034,17,9286.50,27.556380,337,9,1.0000,9
2015/12/28,210037,18,3443.00,26.898438,128,11,1.0000,11
2015/12/28,210041,11,4831.60,23.228846,208,11,1.0000,11
2015/12/28,210048,3,907.50,25.208333,36,10,0.9091,11
2015/12/28,210049,11,236.40,33.771429,7,5,0.5556,9
2015/12/28,210057,17,514.50,46.772727,11,6,0.8571,7
2015/12/28,210058,11,5094.00,24.028302,212,9,1.0000,9
2015/12/28,210061,3,9673.50,27.403683,353,10,1.0000,10
2015/12/28,210062,4,1830.70,35.205769,52,11,0.9167,12
2015/12/28,210071,40,863.00,24.657143,35,3,1.0000,3
2015/12/28,210078,19,301.00,33.444444,9,4,1.0000,4
2015/12/28,210081,6,6704.00,29.795556,225,10,1.0000,10
2015/12/28,210091,11,3152.20,27.174138,116,8,0.8889,9
2015/12/28,210092,26,683.00,22.766667,30,2,0.1818,11
2015/12/28,210100,1,2759.50,26.533654,104,12,1.0000,12
2015/12/28,210106,15,3073.50,30.430693,101,12,1.0000,12
2015/12/28,210108,17,19005.00,28.839150,659,11,1.0000,11
2015/12/28,210110,5,2045.50,31.469231,65,3,1.0000,3
2015/12/28,210124,17,552.10,61.344444,9,5,0.4167,12
2015/12/28,210127,10,379.00,42.111111,9,6,1.0000,6
2015/12/28,210130,1,8824.00,38.532751,229,12,1.0000,12
2015/12/28,210143,22,2735.00,26.813725,102,6,1.0000,6
2015/12/28,210150,11,1096.00,24.909091,44,6,1.0000,6
2015/12/28,210152,7,4174.00,30.028777,139,7,0.8750,8
2015/12/28,210155,13,847.00,23.527778,36,9,0.8182,11
2015/12/28,210157,37,1008.50,25.212500,40,9,0.9000,10
2015/12/28,210160,37,1097.00,33.242424,33,6,1.0000,6
2015/12/28,210169,11,230.00,23.000000,10,1,1.0000,1
2015/12/28,210175,1,2651.00,33.556962,79,11,1.0000,11
2015/12/28,210180,9,6228.00,33.304813,187,8,1.0000,8
2015/12/28,210183,18,5035.00,25.429293,198,10,1.0000,10
2015/12/28,210185,3,821.50,35.717391,23,5,0.8333,6
2015/12/28,210188,11,5591.00,28.525510,196,11,1.0000,11
2015/12/28,210196,10,1013.00,25.974359,39,9,1.0000,9
2015/12/28,210197,11,261.00,29.000000,9,4,1.0000,4
2015/12/28,210204,1,2431.00,30.772152,79,8,1.0000,8
2015/12/28,210234,1,198.00,49.500000,4,4,0.3333,12
2015/12/28,210242,9,37.50,37.500000,1,1,0.5000,2
2015/12/28,210287,30,531.00,26.550000,20,6,1.0000,6
2015/12/28,210293,3,2321.00,24.431579,95,10,1.0000,10
2015/12/28,210307,4,3172.50,31.102941,102,8,0.8000,10
2015/12/28,210310,3,6732.00,26.194553,257,8,1.0000,8
2015/12/28,210314,30,2203.00,25.321839,87,6,1.0000,6
2015/12/28,210315,5,199.00,24.875000,8,2,0.2222,9
2015/12/28,210331,14,1027.00,27.756757,37,10,0.9091,11
2015/12/28,210341,27,8577.00,26.887147,319,11,1.0000,11
2015/12/28,210345,26,3214.00,27.008403,119,8,1.0000,8
2015/12/28,210348,2,9080.20,26.243353,346,11,1.0000,11
2015/12/28,210351,17,8526.00,31.695167,269,11,1.0000,11
2015/12/28,210359,28,484.00,32.266667,15,5,0.6250,8
2015/12/28,210361,40,8548.00,31.542435,271,12,1.0000,12
2015/12/28,210362,40,4735.00,26.452514,179,10,1.0000,10
2015/12/28,210370,18,625.00,34.722222,18,4,0.4000,10
2015/12/28,210377,19,6834.00,24.148410,283,10,1.0000,10
2015/12/28,210381,12,1659.00,31.903846,52,12,1.0000,12
2015/12/28,210384,12,546.00,26.000000,21,2,1.0000,2
2015/12/28,210387,27,2884.00,26.703704,108,11,1.0000,11
2015/12/28,210395,2,7067.10,31.691031,223,12,1.0000,12
2015/12/28,210398,12,12509.00,31.829517,393,8,1.0000,8
2015/12/28,210402,21,3372.00,24.977778,135,11,1.0000,11
2015/12/28,210407,26,70.00,23.333333,3,1,0.1429,7
2015/12/28,210410,14,10721.50,29.699446,361,12,1.0000,12
2015/12/28,210411,23,1487.00,67.590909,22,7,1.0000,7
2015/12/28,210412,19,1946.00,28.202899,69,9,1.0000,9
2015/12/28,210416,4,2745.00,40.970149,67,10,1.0000,10
2015/12/28,210418,21,456.20,38.016667,12,3,0.6000,5
2015/12/28,210429,3,188.00,31.333333,6,3,1.0000,3
2015/12/28,210430,36,1709.00,46.189189,37,11,1.0000,11
2015/12/28,210435,2,623.50,32.815789,19,5,1.0000,5
2015/12/28,210436,4,2891.00,38.546667,75,11,1.0000,11
2015/12/28,210437,17,2664.00,45.152542,59,8,1.0000,8
2015/12/28,210438,9,7229.00,24.672355,293,11,1.0000,11
2015/12/28,210440,22,1272.50,31.036585,41,5,1.0000,5
2015/12/28,210441,12,16237.00,28.043178,579,11,1.0000,11
2015/12/28,210442,22,1511.50,21.905797,69,10,0.9091,11
2015/12/28,210444,4,1011.00,27.324324,37,4,0.5714,7
2015/12/28,210451,15,194.00,21.555556,9,4,0.6667,6
2015/12/28,210457,29,815.00,29.107143,28,7,1.0000,7
2015/12/28,210459,5,6750.00,31.990521,211,8,1.0000,8
2015/12/28,210460,6,3652.20,24.186755,151,6,1.0000,6
2015/12/28,210461,13,6210.00,25.875000,240,11,1.0000,11
2015/12/28,210462,26,6458.00,27.134454,238,11,1.0000,11
2015/12/28,210465,10,11695.00,30.141753,388,10,0.9091,11
2015/12/28,210467,2,259.00,32.375000,8,5,0.5556,9
2015/12/28,210468,3,6584.50,24.661049,267,10,1.0000,10
2015/12/28,210469,2,153.00,30.600000,5,3,1.0000,3
2015/12/28,210470,8,742.00,33.727273,22,8,0.8000,10
2015/12/28,210471,5,5267.00,30.097143,175,9,0.9000,10
2015/12/28,210479,11,16490.00,22.744828,725,10,1.0000,10
2015/12/28,210481,14,1078.50,39.944444,27,6,1.0000,6
2015/12/28,210482,21,3191.00,28.491071,112,8,0.7273,11
2015/12/28,210485,22,4151.00,23.189944,179,11,1.0000,11
2015/12/28,210487,30,2696.90,24.079464,112,12,1.0000,12
2015/12/28,210490,27,336.10,30.554545,11,6,0.8571,7
2015/12/28,210491,3,1838.00,34.679245,53,4,0.6667,6
2015/12/28,210492,9,32.00,32.000000,1,1,0.0833,12
2015/12/28,210493,11,5063.55,27.821703,182,11,0.9167,12
2015/12/28,210494,5,502.00,100.400000,5,3,0.3333,9
2015/12/28,210496,12,2235.00,28.291139,79,9,0.7500,12
2015/12/28,210497,9,3036.60,26.636842,114,10,1.0000,10
2015/12/28,210498,6,2158.00,28.025974,77,11,1.0000,11
2015/12/28,210500,5,11420.00,36.485623,313,9,1.0000,9
2015/12/28,210501,3,1668.00,22.240000,75,11,1.0000,11
2015/12/28,210502,4,984.40,29.830303,33,10,0.9091,11
2015/12/28,210505,22,323.80,40.475000,8,5,0.6250,8
2015/12/28,210507,3,988.00,25.333333,39,9,0.9000,10
2015/12/28,210509,19,3184.00,27.213675,117,8,1.0000,8
2015/12/28,210512,11,5297.00,25.589372,207,12,1.0000,12
2015/12/28,210514,36,256.00,85.333333,3,3,0.3750,8
2015/12/28,210517,9,3548.00,26.281481,135,11,1.0000,11
2015/12/28,210518,2,6818.00,26.529183,257,12,1.0000,12
2015/12/28,210519,1,354.80,59.133333,6,4,0.4444,9
2015/12/28,210527,3,3085.00,25.495868,121,6,1.0000,6
2015/12/28,210528,9,4834.00,24.538071,197,9,0.8182,11
2015/12/28,210529,2,2853.00,31.700000,90,8,1.0000,8
2015/12/28,210530,19,368.00,26.285714,14,3,1.0000,3
2015/12/28,210540,11,19119.00,24.992157,765,11,1.0000,11
2015/12/28,210543,9,1797.00,33.277778,54,11,1.0000,11
2015/12/28,210544,9,2833.00,27.240385,104,8,1.0000,8
2015/12/28,210545,9,979.20,40.800000,24,10,1.0000,10
2015/12/28,210548,32,4395.00,32.555556,135,9,1.0000,9
2015/12/28,210550,30,3271.00,18.273743,179,9,1.0000,9
2015/12/28,210551,3,5055.00,34.862069,145,8,1.0000,8
2015/12/28,210552,18,5936.00,25.696970,231,9,1.0000,9
2015/12/28,210555,11,3174.00,34.879121,91,11,1.0000,11
2015/12/28,210556,32,6032.70,22.679323,266,11,1.0000,11
2015/12/28,210557,3,13178.50,44.372054,297,10,1.0000,10
2015/12/28,210562,15,112.00,37.333333,3,1,1.0000,1
2015/12/28,210563,29,2840.00,35.500000,80,7,0.8750,8
2015/12/28,210565,2,287.00,41.000000,7,3,0.7500,4
2015/12/28,210567,7,1401.00,33.357143,42,5,1.0000,5
2015/12/28,210568,9,13449.50,32.723844,411,7,1.0000,7
2015/12/28,210569,9,3330.00,26.854839,124,9,1.0000,9
2015/12/28,210570,12,3270.00,30.277778,108,9,0.9000,10
2015/12/28,210571,9,11856.50,30.401282,390,12,1.0000,12
2015/12/28,210573,23,3502.00,39.795455,88,5,1.0000,5
2015/12/28,210574,21,1646.00,36.577778,45,6,1.0000,6
2015/12/28,210575,9,5496.00,27.207921,202,10,0.9091,11
2015/12/28,210579,21,645.00,32.250000,20,6,0.8571,7
2015/12/28,210583,21,1923.00,32.050000,60,7,1.0000,7
2015/12/28,210584,9,282.80,35.350000,8,5,1.0000,5
2015/12/28,210585,21,603.00,23.192308,26,6,1.0000,6
2015/12/28,210586,21,688.00,22.933333,30,6,0.8571,7
2015/12/28,210587,4,2112.00,25.756098,82,12,1.0000,12
2015/12/28,210593,11,2016.00,25.846154,78,7,0.8750,8
2015/12/28,210594,3,1761.00,25.521739,69,7,0.7778,9
2015/12/28,210595,9,877.00,36.541667,24,10,1.0000,10
2015/12/28,210597,9,5200.50,27.810160,187,11,1.0000,11
2015/12/28,210598,9,2673.00,39.308824,68,7,1.0000,7
2015/12/28,210602,11,11813.00,24.157464,489,9,1.0000,9
2015/12/28,210609,2,3621.80,31.770175,114,11,1.0000,11
2015/12/28,210611,11,1089.00,28.657895,38,10,1.0000,10
2015/12/28,210614,4,3237.00,35.184783,92,10,1.0000,10
2015/12/28,210616,5,2767.00,32.940476,84,10,1.0000,10
2015/12/28,210618,21,6128.00,29.747573,206,10,0.9091,11
2015/12/28,210619,21,3008.00,26.619469,113,7,1.0000,7
2015/12/28,210628,4,2364.00,40.067797,59,12,1.0000,12
2015/12/28,210631,5,2211.00,51.418605,43,10,1.0000,10
2015/12/28,210633,3,3061.00,28.082569,109,8,1.0000,8
2015/12/28,210635,10,3893.50,26.851724,145,10,1.0000,10
2015/12/28,210636,7,12760.00,30.094340,424,10,0.9091,11
2015/12/28,210644,5,4288.00,28.026144,153,10,1.0000,10
2015/12/28,210645,15,2044.00,31.446154,65,11,1.0000,11
2015/12/28,210646,9,6812.50,32.286730,211,11,1.0000,11
2015/12/28,210647,26,7113.00,28.114625,253,12,1.0000,12
2015/12/28,210648,11,28885.00,29.994808,963,12,1.0000,12
2015/12/28,210656,7,750.00,30.000000,25,5,0.6250,8
2015/12/28,210658,3,156.00,31.200000,5,1,0.1000,10
2015/12/28,210661,17,4202.00,28.585034,147,5,1.0000,5
2015/12/28,210662,19,2827.00,27.446602,103,8,1.0000,8
2015/12/28,210663,3,8300.00,26.517572,313,10,1.0000,10
2015/12/28,210664,4,8124.00,28.808511,282,12,1.0000,12
2015/12/28,210665,27,3943.00,27.964539,141,9,0.8182,11
2015/12/28,210666,30,30.00,30.000000,1,1,0.1667,6
2015/12/28,210668,12,5341.00,25.801932,207,10,1.0000,10
2015/12/28,210671,6,1479.00,34.395349,43,11,1.0000,11
2015/12/28,210672,16,567.00,29.842105,19,2,0.4000,5
2015/12/28,210673,2,1896.00,28.298507,67,9,1.0000,9
2015/12/28,210677,24,10087.50,42.563291,237,10,1.0000,10
2015/12/28,210680,9,2877.00,23.776860,121,11,1.0000,11
2015/12/28,210690,9,2900.00,25.000000,116,10,1.0000,10
2015/12/28,210693,1,3421.00,32.894231,104,6,1.0000,6
2015/12/28,210694,2,3240.00,28.928571,112,5,1.0000,5
2015/12/28,210696,1,2721.00,25.429907,107,11,1.0000,11
2015/12/28,210699,7,2850.00,28.787879,99,11,1.0000,11
2015/12/28,210700,23,4153.00,28.840278,144,10,0.8333,12
2015/12/28,210701,29,1315.00,39.848485,33,10,1.0000,10
2015/12/28,210702,8,11078.00,32.970238,336,8,1.0000,8
2015/12/28,210705,9,3218.00,23.318841,138,11,1.0000,11
2015/12/28,210706,36,3342.00,48.434783,69,11,1.0000,11
2015/12/28,210707,3,8872.00,23.913747,371,10,1.0000,10
2015/12/28,210708,3,5491.50,29.055556,189,10,1.0000,10
2015/12/28,210709,5,8644.00,34.438247,251,11,1.0000,11
2015/12/28,210710,18,892.00,27.030303,33,10,0.8333,12
2015/12/28,210712,11,1826.00,33.200000,55,6,0.8571,7
2015/12/28,210716,18,4152.00,34.890756,119,12,1.0000,12
2015/12/28,210718,9,1216.00,31.179487,39,11,0.9167,12
2015/12/28,210721,4,9048.00,25.704545,352,11,1.0000,11
2015/12/28,210731,3,1025.00,31.060606,33,7,0.7778,9
2015/12/28,210732,3,4438.00,34.671875,128,10,1.0000,10
2015/12/28,210735,38,2382.04,24.557113,97,10,1.0000,10
2015/12/28,210738,1,1463.50,32.522222,45,12,1.0000,12
2015/12/28,210742,8,883.00,30.448276,29,4,0.8000,5
2015/12/28,210743,10,4310.50,28.929530,149,11,1.0000,11
2015/12/28,210750,16,1649.00,31.711538,52,8,1.0000,8
2015/12/28,210751,2,4077.00,26.822368,152,11,1.0000,11
2015/12/28,210753,30,2206.00,24.241758,91,5,1.0000,5
2015/12/28,210754,6,142.10,28.420000,5,3,0.2500,12
2015/12/28,210756,8,2559.40,22.851786,112,4,1.0000,4
2015/12/28,210757,24,2289.50,32.707143,70,6,1.0000,6
2015/12/28,210758,22,6268.50,27.254348,230,11,1.0000,11
2015/12/28,210759,5,26372.00,32.965000,800,8,1.0000,8
2015/12/28,210762,17,311.00,62.200000,5,3,0.6000,5
2015/12/28,210763,24,12531.40,31.485930,398,11,1.0000,11
2015/12/28,210764,1,23198.50,36.999203,627,12,1.0000,12
2015/12/28,210765,4,1408.00,37.052632,38,11,1.0000,11
2015/12/28,210770,10,2217.00,24.910112,89,12,1.0000,12
2015/12/28,210774,15,2294.00,28.320988,81,10,1.0000,10
2015/12/28,210775,23,1632.00,32.000000,51,10,1.0000,10
2015/12/28,210778,1,2367.50,26.305556,90,11,1.0000,11
2015/12/28,210784,9,3459.50,24.362676,142,9,0.9000,10
2015/12/28,210786,17,4881.00,30.506250,160,10,0.9091,11
2015/12/28,210788,4,5157.50,25.659204,201,12,1.0000,12
2015/12/28,210790,17,2521.00,28.977011,87,8,0.8889,9
2015/12/28,210792,25,780.00,26.896552,29,3,0.7500,4
2015/12/28,210797,40,204.00,29.142857,7,1,0.2000,5
2015/12/28,210799,6,4140.10,27.417881,151,10,1.0000,10
2015/12/28,210805,1,2227.60,31.822857,70,10,1.0000,10
2015/12/28,210810,36,4692.00,28.962963,162,11,1.0000,11
2015/12/28,210812,21,728.00,23.483871,31,9,0.9000,10
2015/12/28,210814,12,1573.00,24.200000,65,3,0.7500,4
2015/12/28,210815,1,2078.00,27.342105,76,11,1.0000,11
2015/12/28,210820,16,1326.00,94.714286,14,5,0.7143,7
2015/12/28,210827,21,2694.00,26.673267,101,9,1.0000,9
2015/12/28,210829,5,3060.00,28.333333,108,11,1.0000,11
2015/12/28,210830,30,998.00,28.514286,35,9,1.0000,9
2015/12/28,210832,10,2546.00,25.717172,99,8,0.7273,11
2015/12/28,210834,3,1685.00,31.203704,54,10,1.0000,10
2015/12/28,210838,8,2930.00,24.214876,121,10,1.0000,10
2015/12/28,210839,9,4665.00,30.894040,151,11,1.0000,11
2015/12/28,210841,11,2551.60,32.712821,78,11,1.0000,11
2015/12/28,210845,14,1888.00,29.968254,63,11,1.0000,11
2015/12/28,210848,15,1390.00,25.272727,55,9,1.0000,9
2015/12/28,210850,36,8589.50,37.839207,227,11,1.0000,11
2015/12/28,210851,9,7957.00,38.439614,207,11,1.0000,11
2015/12/28,210853,1,3946.00,32.883333,120,11,1.0000,11
2015/12/28,210855,5,1306.50,25.125000,52,9,1.0000,9
2015/12/28,210861,28,2587.00,30.081395,86,9,0.8182,11
2015/12/28,210863,3,2206.50,31.978261,69,10,1.0000,10
2015/12/28,210864,9,1689.00,76.772727,22,10,0.9091,11
2015/12/28,210874,17,1029.25,33.201613,31,9,1.0000,9
2015/12/28,210876,13,340.00,20.000000,17,8,0.8000,10
2015/12/28,210880,7,16019.50,35.285242,454,11,1.0000,11
2015/12/28,210884,19,4727.00,28.475904,166,8,1.0000,8
2015/12/28,210885,5,1552.00,40.842105,38,3,1.0000,3
2015/12/28,210891,23,4985.00,26.515957,188,10,1.0000,10
2015/12/28,210892,4,34445.00,30.455349,1131,12,1.0000,12
2015/12/28,210896,4,7577.50,27.355596,277,10,1.0000,10
2015/12/28,210897,12,30.00,30.000000,1,1,0.2500,4
2015/12/28,210900,21,4201.00,23.601124,178,9,1.0000,9
2015/12/28,210907,16,8156.00,25.018405,326,12,1.0000,12
2015/12/28,210908,9,4350.00,25.739645,169,11,1.0000,11
2015/12/28,210912,9,2171.50,23.862637,91,11,1.0000,11
2015/12/28,210918,9,249.00,31.125000,8,6,0.6667,9
2015/12/28,210925,3,5611.50,32.436416,173,11,1.0000,11
2015/12/28,210929,11,2069.00,26.525641,78,5,1.0000,5
2015/12/28,210936,14,1250.00,27.173913,46,12,1.0000,12
2015/12/28,210940,3,8570.00,40.424528,212,9,1.0000,9
2015/12/28,210943,12,3138.00,28.270270,111,9,0.8182,11
2015/12/28,210944,35,3099.00,33.684783,92,11,1.0000,11
2015/12/28,210945,11,26.80,26.800000,1,1,1.0000,1
2015/12/28,210949,12,6712.00,27.174089,247,11,1.0000,11
2015/12/28,210950,10,5992.00,25.606838,234,11,1.0000,11
2015/12/28,210951,36,4423.00,26.969512,164,11,1.0000,11
2015/12/28,210953,8,8881.00,28.928339,307,11,1.0000,11
2015/12/28,210957,30,2738.00,22.260163,123,4,1.0000,4
2015/12/28,210958,10,5288.50,26.845178,197,12,1.0000,12
2015/12/28,210960,10,1138.00,27.756098,41,10,0.9091,11
2015/12/28,210964,2,4557.00,27.451807,166,8,1.0000,8
2015/12/28,210965,11,96.00,32.000000,3,2,0.2857,7
2015/12/28,210966,23,1468.00,26.214286,56,11,1.0000,11
2015/12/28,210967,9,2128.00,28.373333,75,11,1.0000,11
2015/12/28,210968,22,2338.50,23.385000,100,9,1.0000,9
2015/12/28,210972,4,7289.00,26.896679,271,11,1.0000,11
2015/12/28,210974,9,1226.00,40.866667,30,4,1.0000,4
2015/12/28,210975,9,3051.40,37.671605,81,10,1.0000,10
2015/12/28,210977,3,9521.00,25.187831,378,11,1.0000,11
2015/12/28,210983,4,20455.00,30.759398,665,9,0.8182,11
2015/12/28,210986,17,3873.00,26.527397,146,6,1.0000,6
2015/12/28,210989,9,3864.50,22.338150,173,10,1.0000,10
2015/12/28,210990,10,6264.00,24.185328,259,12,1.0000,12
2015/12/28,210991,2,1741.00,37.042553,47,10,1.0000,10
2015/12/28,210992,3,6925.00,42.484663,163,11,1.0000,11
2015/12/28,210994,19,2272.00,25.528090,89,8,1.0000,8
2015/12/28,210995,21,1824.00,22.518519,81,10,1.0000,10
2015/12/28,210996,15,320.00,26.666667,12,1,0.1111,9
2015/12/28,210998,17,1503.00,29.470588,51,6,1.0000,6
2015/12/28,210999,3,14603.50,23.516103,621,8,1.0000,8
2015/12/28,211000,23,3691.00,24.443709,151,9,1.0000,9
2015/12/28,211001,9,6685.00,26.527778,252,12,1.0000,12
2015/12/28,211003,11,8612.00,26.417178,326,12,1.0000,12
2015/12/28,211007,22,3862.50,26.822917,144,10,0.9091,11
2015/12/28,211008,2,1596.00,32.571429,49,11,1.0000,11
2015/12/28,211009,3,7739.00,22.695015,341,9,1.0000,9
2015/12/28,211010,25,5441.00,25.544601,213,11,1.0000,11
2015/12/28,211011,22,3664.00,27.757576,132,11,1.0000,11
2015/12/28,211014,1,21.00,21.000000,1,1,0.2000,5
2015/12/28,211019,9,996.00,38.307692,26,5,1.0000,5
2015/12/28,211023,27,451.00,30.066667,15,6,1.0000,6
2015/12/28,211025,1,1085.00,31.911765,34,9,0.9000,10
2015/12/28,211028,16,7901.00,35.751131,221,11,1.0000,11
2015/12/28,211030,3,10987.00,37.756014,291,11,1.0000,11
2015/12/28,211031,9,7497.00,31.632911,237,10,1.0000,10
2015/12/28,211033,21,5650.00,26.036866,217,11,1.0000,11
2015/12/28,211034,2,2258.00,36.419355,62,10,0.9091,11
2015/12/28,211036,21,1107.80,58.305263,19,9,0.8182,11
2015/12/28,211037,14,1781.00,26.984848,66,10,1.0000,10
2015/12/28,211039,12,10613.50,28.841033,368,11,1.0000,11
2015/12/28,211041,23,4848.00,32.979592,147,11,1.0000,11
2015/12/28,211042,23,5772.00,23.950207,241,10,0.9091,11
2015/12/28,211048,9,328.10,32.810000,10,6,0.5455,11
2015/12/28,211049,16,1740.00,28.524590,61,10,1.0000,10
2015/12/28,211050,19,6495.00,28.612335,227,8,1.0000,8
2015/12/28,211051,9,2942.80,38.218182,77,9,1.0000,9
2015/12/28,211053,16,4108.00,28.136986,146,11,1.0000,11
2015/12/28,211054,19,1240.00,23.846154,52,8,1.0000,8
2015/12/28,211058,11,264.00,24.000000,11,8,0.8000,10
2015/12/28,211060,37,1059.00,34.161290,31,9,0.9000,10
2015/12/28,211061,30,4107.00,28.520833,144,11,1.0000,11
2015/12/28,211062,10,1094.00,23.782609,46,9,0.8182,11
2015/12/28,211063,27,3549.00,27.091603,131,10,0.9091,11
2015/12/28,211064,10,4997.00,26.162304,191,8,1.0000,8
2015/12/28,211067,27,364.00,28.000000,13,5,1.0000,5
2015/12/28,211069,4,2259.00,27.216867,83,11,1.0000,11
2015/12/28,211070,2,2197.00,31.840580,69,6,1.0000,6
2015/12/28,211072,26,4506.00,23.226804,194,11,1.0000,11
2015/12/28,211076,9,2526.00,23.388889,108,11,1.0000,11
2015/12/28,211079,4,14420.00,30.041667,480,10,0.9091,11
2015/12/28,211082,11,206.50,29.500000,7,5,0.5556,9
2015/12/28,211083,28,861.50,31.907407,27,9,0.8182,11
2015/12/28,211089,17,500.00,45.454545,11,4,0.5714,7
2015/12/28,211090,1,3715.00,28.358779,131,11,1.0000,11
2015/12/28,211091,24,6687.50,31.544811,212,11,1.0000,11
2015/12/28,211092,3,2798.80,27.172816,103,10,1.0000,10
2015/12/28,211094,22,2539.00,24.892157,102,11,1.0000,11
2015/12/28,211095,2,1690.00,49.705882,34,9,1.0000,9
2015/12/28,211096,23,5166.00,24.600000,210,7,1.0000,7
2015/12/28,211097,16,809.00,32.360000,25,5,0.8333,6
2015/12/28,211098,32,2016.00,53.052632,38,9,1.0000,9
2015/12/28,211103,35,2449.50,27.835227,88,10,1.0000,10
2015/12/28,211108,14,3251.00,33.173469,98,12,1.0000,12
2015/12/28,211112,24,2679.00,35.250000,76,11,1.0000,11
2015/12/28,211120,27,90.00,22.500000,4,3,1.0000,3
2015/12/28,211121,17,6080.00,28.952381,210,12,1.0000,12
2015/12/28,211122,19,2371.00,27.252874,87,8,1.0000,8
2015/12/28,211123,4,3320.50,27.903361,119,11,1.0000,11
2015/12/28,211129,28,1562.00,34.711111,45,11,1.0000,11
2015/12/28,211132,4,20027.00,29.802083,672,11,1.0000,11
2015/12/28,211133,12,1770.00,31.607143,56,10,0.8333,12
2015/12/28,211136,8,3630.00,38.617021,94,10,1.0000,10
2015/12/28,211137,9,4355.00,24.604520,177,11,1.0000,11
2015/12/28,211138,2,5058.00,32.632258,155,11,1.0000,11
2015/12/28,211141,14,243.80,34.828571,7,3,1.0000,3
2015/12/28,211143,23,3692.00,26.561151,139,9,1.0000,9
2015/12/28,211145,12,931.00,26.600000,35,8,0.8000,10
2015/12/28,211146,11,32.00,32.000000,1,1,0.5000,2
2015/12/28,211152,9,2147.00,24.965116,86,11,1.0000,11
2015/12/28,211153,40,2502.00,23.828571,105,8,0.8000,10
2015/12/28,211154,3,5169.00,23.389140,221,6,1.0000,6
2015/12/28,211158,1,200.00,22.222222,9,4,0.3636,11
2015/12/28,211159,8,22513.30,24.391441,923,10,1.0000,10
2015/12/28,211161,1,966.00,138.000000,7,5,0.4545,11
2015/12/28,211162,10,1462.00,27.584906,53,9,1.0000,9
2015/12/28,211164,5,8733.00,36.539749,239,10,1.0000,10
2015/12/28,211165,23,2249.00,24.182796,93,8,1.0000,8
2015/12/28,211166,9,1194.00,29.850000,40,11,1.0000,11
2015/12/28,211167,10,405.00,25.312500,16,5,0.8333,6
2015/12/28,211168,6,689.00,57.416667,12,5,0.4545,11
2015/12/28,211170,9,2857.00,31.395604,91,11,1.0000,11
2015/12/28,211174,2,1917.00,34.854545,55,11,1.0000,11
2015/12/28,211176,21,193.00,27.571429,7,5,0.5000,10
2015/12/28,211177,10,2644.00,35.253333,75,9,1.0000,9
2015/12/28,211179,23,698.00,24.928571,28,9,0.8182,11
2015/12/28,211181,21,347.00,21.687500,16,5,1.0000,5
2015/12/28,211182,23,3533.50,25.060284,141,4,0.4000,10
2015/12/28,211185,6,4660.00,32.816901,142,11,1.0000,11
2015/12/28,211187,23,4431.00,23.444444,189,10,1.0000,10
2015/12/28,211189,3,2529.00,38.318182,66,10,1.0000,10
2015/12/28,211190,2,7942.50,27.578125,288,10,0.9091,11
2015/12/28,211191,4,7610.00,29.960630,254,6,0.6000,10
2015/12/28,211192,22,7974.50,26.318482,303,11,1.0000,11
2015/12/28,211194,6,6428.00,27.237288,236,12,1.0000,12
2015/12/28,211196,19,4477.50,35.535714,126,10,1.0000,10
2015/12/28,211199,9,2187.00,35.274194,62,11,1.0000,11
2015/12/28,211207,9,2291.50,30.553333,75,3,1.0000,3
2015/12/28,211209,9,4812.00,26.733333,180,11,1.0000,11
2015/12/28,211211,18,8689.00,24.754986,351,11,1.0000,11
2015/12/28,211212,23,281.00,23.416667,12,2,1.0000,2
2015/12/28,211215,25,2465.00,25.153061,98,5,1.0000,5
2015/12/28,211216,21,1295.00,28.777778,45,6,0.8571,7
2015/12/28,211220,21,3929.00,28.889706,136,10,1.0000,10
2015/12/28,211222,30,9554.80,25.616086,373,10,1.0000,10
2015/12/28,211223,36,521.00,32.562500,16,8,0.8000,10
