supplier_id,wee,order_num
45799,12,38
45810,12,463
45842,12,10
45931,12,19
46003,12,7
46028,12,126
46125,12,73
46149,12,402
46160,12,44
46266,12,329
46358,12,62
46440,12,24
46491,12,72
46532,12,7
46547,12,234
46584,12,112
46587,12,204
46646,12,47
46897,12,70
46984,12,118
47089,12,42
47172,12,35
47182,12,103
47196,12,165
47213,12,98
47277,12,15
47323,12,332
47325,12,24
47335,12,387
47416,12,241
47420,12,19
47439,12,359
47482,12,148
47529,12,31
47541,12,85
47554,12,58
47932,12,302
47959,12,80
48021,12,86
48174,12,114
48223,12,216
48244,12,18
48360,12,190
48450,12,45
48470,12,289
48667,12,57
48709,12,50
48721,12,141
48722,12,125
48880,12,203
48958,12,295
49028,12,408
49040,12,125
49046,12,223
49090,12,83
49136,12,310
49220,12,117
49222,12,450
49251,12,189
49274,12,166
49866,12,54
49900,12,96
49905,12,205
49962,12,45
49971,12,86
49997,12,106
50000,12,197
50014,12,548
50027,12,79
50118,12,479
50124,12,412
50412,12,165
50459,12,100
50492,12,117
50617,12,194
50693,12,353
50955,12,188
51100,12,356
51109,12,163
51183,12,148
51281,12,499
51286,12,428
51308,12,232
51363,12,53
51494,12,268
51508,12,384
51568,12,151
51639,12,40
52052,12,242
52094,12,194
52294,12,261
52579,12,157
52640,12,226
52899,12,326
52947,12,23
53016,12,60
53021,12,288
53022,12,181
53027,12,78
53044,12,630
53108,12,389
53168,12,88
53205,12,330
53352,12,114
53384,12,198
53436,12,58
53474,12,241
53562,12,69
53640,12,55
53656,12,47
53725,12,31
53788,12,2
53791,12,325
53862,12,427
53863,12,389
53907,12,30
53932,12,355
53953,12,584
53967,12,32
53971,12,62
53973,12,52
54008,12,167
54017,12,144
54019,12,227
54081,12,316
54199,12,275
54334,12,198
54516,12,325
54562,12,5
54590,12,438
54683,12,6
54743,12,111
54816,12,28
54923,12,20
55078,12,225
55104,12,268
55296,12,247
55315,12,17
55401,12,589
55406,12,289
55486,12,6
55585,12,218
55594,12,17
55688,12,134
55720,12,61
55932,12,215
55937,12,32
55954,12,203
55976,12,520
56120,12,8
56137,12,126
56230,12,4
56236,12,259
56248,12,213
56285,12,21
56348,12,338
56419,12,109
56501,12,340
56579,12,332
56589,12,17
56684,12,2
56764,12,96
56774,12,167
57092,12,124
57613,12,34
57705,12,81
57758,12,34
57891,12,113
57969,12,40
57994,12,215
58004,12,276
58092,12,252
58097,12,303
58155,12,168
58228,12,653
58230,12,153
58436,12,249
58492,12,112
58515,12,162
58531,12,297
58557,12,239
58562,12,476
58678,12,299
58682,12,477
58755,12,55
58833,12,55
58912,12,255
58965,12,42
58996,12,103
59175,12,77
59474,12,360
59547,12,89
59575,12,295
59583,12,302
59610,12,47
59800,12,50
59836,12,165
59856,12,360
59887,12,94
59894,12,182
59899,12,59
59991,12,6
60140,12,375
60195,12,191
60348,12,238
60424,12,268
60484,12,4
60561,12,151
60644,12,66
60732,12,105
60743,12,523
60774,12,45
61209,12,51
61215,12,455
61241,12,328
61277,12,537
61321,12,237
61323,12,5
61355,12,194
61383,12,100
61553,12,30
61760,12,297
61926,12,112
62526,12,421
62600,12,98
62620,12,67
62841,12,51
62963,12,283
63014,12,85
63216,12,129
63234,12,93
63543,12,209
63962,12,101
64325,12,265
64430,12,145
64436,12,20
64457,12,163
64469,12,191
64496,12,231
64522,12,105
64561,12,412
64609,12,632
64769,12,303
64791,12,243
65068,12,295
65078,12,390
65220,12,14
65236,12,351
65263,12,250
65954,12,169
65967,12,409
66007,12,114
66025,12,116
66044,12,266
66117,12,234
66278,12,62
66302,12,62
66308,12,159
66766,12,83
66854,12,237
67097,12,193
67106,12,331
67260,12,41
67319,12,286
67533,12,725
67699,12,155
67788,12,412
67821,12,894
68019,12,275
68068,12,84
68205,12,666
68263,12,92
68349,12,589
68356,12,607
68382,12,254
68518,12,121
68858,12,127
68913,12,360
69146,12,211
69192,12,254
69230,12,79
69258,12,8
69337,12,47
69394,12,144
69584,12,171
70044,12,12
70226,12,62
70392,12,173
70397,12,55
70799,12,140
70811,12,508
70875,12,384
71231,12,45
71311,12,31
71808,12,294
71861,12,211
71898,12,496
71956,12,254
71979,12,163
72216,12,549
72260,12,57
72282,12,104
72419,12,167
72569,12,181
72669,12,777
72752,12,80
72918,12,2
73046,12,112
73345,12,286
73348,12,132
73520,12,492
73640,12,153
73677,12,294
73774,12,17
73816,12,47
73888,12,742
73890,12,495
74009,12,165
74191,12,639
74552,12,138
74776,12,514
74832,12,82
74869,12,15
74871,12,10
75258,12,47
75348,12,132
75525,12,209
75783,12,7
75911,12,113
76010,12,181
76055,12,22
76391,12,44
76471,12,138
76683,12,365
76734,12,31
76817,12,275
76837,12,48
76894,12,65
76932,12,74
76971,12,1041
77080,12,130
77138,12,121
77154,12,254
77210,12,7
77328,12,26
77574,12,2273
77593,12,168
77883,12,458
77902,12,53
78116,12,225
78252,12,63
78359,12,191
78401,12,428
78450,12,143
78939,12,106
78961,12,55
79044,12,61
79099,12,243
79105,12,217
79158,12,838
79295,12,524
79382,12,11
79435,12,25
79457,12,144
79542,12,262
79840,12,219
79875,12,223
79887,12,188
79983,12,331
80041,12,142
80138,12,87
80230,12,189
80290,12,460
80530,12,5
80717,12,288
80732,12,161
80886,12,54
80915,12,26
80936,12,295
80953,12,13
81028,12,6
81062,12,29
81085,12,167
81193,12,162
81370,12,295
81876,12,177
81883,12,244
81904,12,47
82023,12,284
82083,12,61
82115,12,150
82231,12,429
82253,12,87
82280,12,72
82303,12,268
82543,12,30
82663,12,34
82675,12,128
83062,12,29
83091,12,267
83121,12,501
83129,12,35
83184,12,314
83235,12,159
83316,12,313
83358,12,102
83401,12,89
83518,12,828
83522,12,629
83596,12,115
83832,12,496
83950,12,73
84340,12,63
84380,12,8
84440,12,226
84457,12,53
84477,12,152
84517,12,106
84538,12,191
84594,12,8
84623,12,116
84722,12,54
84739,12,47
84742,12,371
84800,12,183
85038,12,70
85050,12,107
85076,12,712
85106,12,14
85150,12,137
85168,12,149
85483,12,1
85555,12,483
85759,12,284
85976,12,94
86020,12,137
86026,12,543
86040,12,80
86074,12,589
86089,12,24
86179,12,360
86208,12,51
86251,12,247
87032,12,15
87137,12,119
87154,12,593
87227,12,5
87260,12,247
87354,12,242
87435,12,86
87440,12,42
87677,12,239
88231,12,14
88355,12,238
88603,12,115
88627,12,136
88847,12,131
88907,12,50
88967,12,92
89044,12,37
89227,12,389
89251,12,32
89426,12,17
89620,12,335
89645,12,66
90015,12,23
90148,12,4
90154,12,175
90742,12,58
91033,12,266
91162,12,235
91207,12,101
91330,12,41
91354,12,226
91672,12,91
91694,12,8
91844,12,130
91852,12,164
91867,12,86
91934,12,121
91991,12,252
92083,12,173
92187,12,257
92268,12,41
92305,12,1204
92799,12,163
92902,12,269
93006,12,46
93109,12,82
93334,12,23
93359,12,73
93436,12,733
93482,12,20
93503,12,131
93677,12,17
93787,12,15
94066,12,93
94451,12,136
94641,12,108
94644,12,27
94729,12,120
94806,12,68
94883,12,575
94921,12,173
95024,12,46
95287,12,266
95835,12,48
95846,12,242
96223,12,123
96259,12,165
96804,12,41
96806,12,53
96808,12,117
96838,12,446
96881,12,45
97028,12,250
97106,12,56
97131,12,203
97177,12,986
97226,12,4
97291,12,363
97440,12,76
97589,12,19
98086,12,5
98437,12,84
98631,12,33
98909,12,154
99085,12,59
99107,12,224
99127,12,80
99365,12,145
99374,12,54
99377,12,332
99445,12,176
99525,12,32
100078,12,121
100121,12,89
100174,12,340
100187,12,30
100296,12,16
100576,12,151
100585,12,417
100643,12,203
100696,12,90
100806,12,121
100917,12,66
101045,12,220
101194,12,6
101243,12,122
101315,12,429
101373,12,430
101383,12,68
101429,12,119
101724,12,159
101837,12,371
101982,12,363
102061,12,90
102076,12,119
102085,12,60
102239,12,263
102302,12,93
102970,12,72
103072,12,451
103123,12,14
103340,12,387
103399,12,6
103406,12,123
103465,12,939
103472,12,148
103491,12,228
103522,12,1
103557,12,47
103585,12,1
103713,12,237
103821,12,78
103860,12,226
103918,12,169
104066,12,107
104075,12,141
104160,12,52
104325,12,3
104713,12,150
104789,12,32
105128,12,98
105221,12,52
105231,12,92
105293,12,364
105310,12,123
105344,12,184
105431,12,49
105479,12,221
105873,12,355
105925,12,110
106198,12,76
106285,12,225
106351,12,22
106421,12,43
106469,12,68
106551,12,789
106567,12,7
106568,12,16
106681,12,207
106698,12,604
106712,12,83
106729,12,64
106786,12,81
106905,12,20
106919,12,32
106978,12,15
106983,12,32
107059,12,234
107178,12,136
107222,12,2
107294,12,112
107337,12,7
107456,12,214
107627,12,21
107658,12,207
107661,12,61
107815,12,103
107900,12,8
107957,12,213
107961,12,36
107985,12,121
108018,12,270
108190,12,647
108191,12,122
108209,12,79
108221,12,215
108250,12,706
108414,12,1496
108434,12,15
108560,12,62
108617,12,531
108618,12,14
108994,12,27
109057,12,44
109072,12,199
109085,12,119
109165,12,11
109180,12,162
109188,12,40
109209,12,340
109219,12,115
109332,12,170
109354,12,312
109390,12,59
109398,12,613
109482,12,226
109541,12,39
109738,12,115
109761,12,1
109854,12,7
109866,12,253
109993,12,161
110289,12,12
110324,12,73
110352,12,270
110358,12,34
110391,12,3
110503,12,4
110590,12,353
110601,12,77
110611,12,14
110683,12,1
110714,12,3
110932,12,19
110960,12,167
111122,12,18
111126,12,54
111304,12,15
111997,12,90
112069,12,103
112071,12,32
112135,12,333
112241,12,164
112373,12,23
112451,12,199
112452,12,108
112651,12,493
112690,12,196
112774,12,28
112811,12,76
112889,12,25
112966,12,293
112978,12,613
113049,12,27
113342,12,50
113448,12,67
113490,12,23
113499,12,584
113826,12,34
114023,12,25
114157,12,249
114179,12,27
114215,12,47
114221,12,613
114690,12,91
114927,12,72
114994,12,6
115142,12,77
115242,12,319
115246,12,23
115313,12,88
115504,12,231
115613,12,49
115746,12,42
115835,12,251
115904,12,4
116192,12,82
116294,12,188
116450,12,65
116520,12,274
116541,12,31
116561,12,89
116568,12,201
116617,12,46
116624,12,14
116641,12,26
116702,12,293
116846,12,90
116898,12,75
116956,12,164
116977,12,294
117213,12,135
117241,12,168
117352,12,110
117373,12,178
117425,12,251
117574,12,40
117628,12,461
117748,12,49
117903,12,22
118127,12,633
118166,12,49
118172,12,35
118548,12,160
118629,12,138
118655,12,188
118659,12,28
118677,12,118
119140,12,13
119616,12,101
119618,12,59
119675,12,27
119747,12,103
119857,12,91
119869,12,186
119928,12,165
119937,12,68
119938,12,142
120006,12,64
120047,12,41
120076,12,157
120084,12,100
120204,12,65
120244,12,46
120806,12,153
120859,12,2
121015,12,9
121171,12,2
121322,12,74
121837,12,50
121883,12,92
122379,12,55
122449,12,13
122899,12,5
123903,12,3
124323,12,30
124555,12,124
124602,12,42
125005,12,24
125097,12,17
125190,12,1
125207,12,18
125440,12,245
125512,12,1
125534,12,40
125559,12,49
125618,12,46
125641,12,3
125658,12,214
125661,12,69
125999,12,48
126017,12,24
126036,12,43
126629,12,22
126632,12,237
127070,12,161
127335,12,56
127400,12,100
127903,12,64
127982,12,58
128202,12,12
128667,12,86
128853,12,82
128866,12,36
128999,12,18
129496,12,4
130210,12,6
130241,12,17
130503,12,22
130552,12,275
130630,12,30
130635,12,16
131621,12,7
131680,12,18
132300,12,318
132790,12,57
132935,12,6
133126,12,212
133188,12,57
133223,12,203
133323,12,3
133337,12,83
133397,12,8
133435,12,5
9138,13,380
9140,13,293
9385,13,211
9476,13,43
9480,13,226
9747,13,303
9806,13,698
9881,13,376
9890,13,300
9914,13,464
9988,13,170
10074,13,169
10196,13,8
10829,13,2
10851,13,57
11070,13,67
11123,13,151
11157,13,584
11368,13,95
11381,13,262
11402,13,50
11586,13,266
11702,13,387
11732,13,154
12126,13,22
12348,13,145
12355,13,428
12901,13,68
13215,13,171
13248,13,603
13309,13,234
13361,13,117
13389,13,7
13433,13,319
13622,13,58
13760,13,75
13990,13,81
14431,13,41
14675,13,158
14877,13,19
15145,13,43
15161,13,85
15457,13,670
15475,13,189
15909,13,574
15915,13,551
15957,13,78
15981,13,146
16006,13,138
16048,13,7
16061,13,180
16063,13,8
16091,13,185
16095,13,207
16247,13,237
16317,13,86
16338,13,320
16512,13,375
16531,13,144
16560,13,177
16566,13,245
17254,13,53
17282,13,845
18059,13,39
18949,13,39
19200,13,214
19220,13,174
19284,13,391
19404,13,110
19506,13,86
20026,13,149
20436,13,125
20816,13,586
20867,13,332
20900,13,452
21161,13,349
21210,13,19
21653,13,215
22173,13,61
22347,13,773
22387,13,189
22393,13,164
22428,13,248
22554,13,413
22689,13,85
22744,13,237
22903,13,22
22953,13,598
23170,13,335
23174,13,158
23223,13,532
23334,13,205
23491,13,350
23559,13,36
23784,13,37
23786,13,46
23926,13,239
24111,13,320
24750,13,84
24900,13,191
24927,13,256
24981,13,216
25090,13,380
25129,13,135
25148,13,219
25181,13,1111
25295,13,374
25386,13,112
25423,13,276
25530,13,4
25543,13,209
26153,13,558
26195,13,87
26215,13,173
26335,13,39
26367,13,193
26405,13,351
26783,13,75
26826,13,293
26913,13,205
26917,13,8
26966,13,36
27067,13,227
27112,13,22
27195,13,218
27208,13,194
27351,13,101
27425,13,12
27532,13,655
27760,13,163
27766,13,519
27768,13,291
27788,13,73
27821,13,43
27845,13,521
27938,13,389
27991,13,290
28069,13,12
28110,13,104
28205,13,61
28487,13,58
29412,13,30
29415,13,369
29828,13,170
29844,13,196
30362,13,262
30489,13,50
30645,13,209
30799,13,483
30908,13,47
30934,13,229
30951,13,136
30994,13,946
31060,13,25
31110,13,14
31176,13,207
31233,13,29
31237,13,68
31512,13,302
31730,13,173
31993,13,188
32010,13,240
32131,13,136
32488,13,57
32507,13,29
32829,13,85
32881,13,56
32917,13,235
33581,13,1104
33604,13,101
33669,13,202
34219,13,292
34573,13,58
34603,13,157
34885,13,154
34926,13,1254
34987,13,78
35027,13,279
35044,13,474
35456,13,42
35487,13,70
35507,13,128
35530,13,263
35577,13,1079
35708,13,369
35734,13,620
35755,13,340
35863,13,622
36142,13,336
36157,13,161
36258,13,174
36280,13,208
36343,13,363
36442,13,230
36891,13,165
36967,13,479
37029,13,258
37149,13,256
37162,13,244
37170,13,131
37176,13,586
37188,13,163
37198,13,143
37212,13,30
37287,13,255
37321,13,443
37405,13,112
37429,13,30
37494,13,311
37640,13,65
37761,13,83
37867,13,437
38119,13,310
38520,13,165
38822,13,415
39390,13,49
39595,13,165
39669,13,131
39944,13,16
39973,13,66
40103,13,122
40114,13,24
40321,13,258
40342,13,212
40666,13,337
40719,13,390
40751,13,95
40890,13,139
40916,13,3
41238,13,259
41680,13,263
41706,13,44
41873,13,286
41974,13,56
42018,13,50
42026,13,13
42046,13,121
42121,13,31
42128,13,269
42333,13,45
42375,13,131
42791,13,76
42854,13,35
42912,13,32
42930,13,23
43023,13,195
43396,13,146
43614,13,236
43705,13,371
43987,13,148
44005,13,214
44082,13,397
44274,13,220
44395,13,150
44511,13,31
44663,13,96
44740,13,79
44770,13,16
44893,13,137
45074,13,363
45154,13,820
45320,13,212
45398,13,624
45458,13,50
45517,13,437
45539,13,209
45561,13,335
45653,13,138
45810,13,566
45842,13,29
45931,13,10
46003,13,11
46028,13,124
46125,13,30
46149,13,385
46160,13,66
46266,13,242
46358,13,57
46432,13,40
46440,13,13
46491,13,107
46532,13,3
46547,13,206
46584,13,78
46587,13,335
46646,13,9
46897,13,57
46984,13,217
47089,13,127
47172,13,53
47182,13,98
47196,13,109
47213,13,148
47277,13,22
47323,13,370
47325,13,38
47335,13,366
47416,13,96
47420,13,7
47439,13,324
47482,13,115
47529,13,69
47541,13,155
47554,13,46
47932,13,285
47959,13,83
48021,13,106
48174,13,175
48223,13,318
48244,13,34
48360,13,106
48450,13,63
48470,13,83
48667,13,76
48709,13,45
48721,13,720
48722,13,71
48880,13,84
48958,13,235
49028,13,346
49040,13,108
49046,13,158
49090,13,105
49136,13,281
49220,13,44
49222,13,272
49251,13,147
49274,13,196
49866,13,91
49900,13,187
49905,13,175
49962,13,13
50000,13,213
50014,13,463
50027,13,80
50118,13,541
50124,13,354
50412,13,260
50459,13,99
50492,13,182
50617,13,123
50693,13,216
50955,13,94
50983,13,100
51100,13,217
51109,13,111
51183,13,91
51281,13,398
51286,13,414
51363,13,76
51494,13,265
51508,13,365
51639,13,49
52052,13,277
52094,13,264
52294,13,219
52640,13,245
52899,13,525
52947,13,35
53016,13,94
53021,13,181
53022,13,168
53027,13,55
53044,13,592
53108,13,322
53168,13,138
53205,13,192
53352,13,129
53384,13,14
53474,13,258
53562,13,92
53640,13,71
53725,13,9
53788,13,2
53791,13,319
53862,13,340
53863,13,418
53907,13,42
53932,13,239
53953,13,265
53967,13,6
53971,13,79
53973,13,32
54008,13,99
54017,13,120
54019,13,151
54081,13,128
54199,13,371
54334,13,79
54516,13,503
54562,13,31
54590,13,475
54683,13,8
54743,13,115
55078,13,85
55104,13,196
55315,13,22
55401,13,476
55406,13,199
55486,13,3
55565,13,288
55585,13,59
55594,13,4
55688,13,157
55720,13,28
55932,13,325
55937,13,18
55954,13,191
55976,13,485
56120,13,14
56137,13,120
56230,13,24
56236,13,402
56248,13,196
56285,13,19
56348,13,606
56419,13,43
56501,13,519
56579,13,199
56589,13,2
56774,13,300
57092,13,92
57613,13,38
57705,13,190
57758,13,98
57891,13,97
57969,13,95
57994,13,384
58004,13,336
58092,13,245
58097,13,520
58155,13,272
58228,13,484
58230,13,142
58436,13,1090
58492,13,152
58515,13,181
58531,13,399
58557,13,224
58562,13,943
58678,13,135
58682,13,625
58755,13,44
58833,13,33
58912,13,37
58965,13,64
58996,13,134
59175,13,111
59474,13,177
59547,13,207
59575,13,169
59583,13,418
59610,13,28
59836,13,123
59856,13,308
59887,13,75
59894,13,228
59899,13,119
60140,13,311
60195,13,345
60348,13,411
60424,13,300
60484,13,14
60561,13,147
60644,13,90
60732,13,44
60743,13,455
60774,13,71
61209,13,83
61215,13,86
61241,13,385
61277,13,569
61321,13,298
61355,13,242
61383,13,40
61553,13,97
61760,13,312
61926,13,133
62526,13,338
62600,13,198
62841,13,41
63014,13,65
63216,13,192
63234,13,93
63543,13,261
63962,13,176
64325,13,475
64430,13,107
64436,13,277
64457,13,208
64469,13,176
64496,13,563
64522,13,178
64561,13,391
64609,13,683
64769,13,44
65068,13,85
65078,13,531
65220,13,8
65236,13,313
65263,13,334
65954,13,101
65967,13,337
66007,13,207
66025,13,140
66044,13,375
66117,13,291
66278,13,76
66302,13,95
66308,13,224
66766,13,43
66854,13,150
67097,13,80
67106,13,402
67319,13,451
67533,13,1090
67699,13,136
67788,13,205
67821,13,770
68019,13,274
68068,13,222
68205,13,595
68263,13,101
68349,13,290
68356,13,425
68382,13,236
68518,13,123
68858,13,139
68913,13,618
69146,13,228
69192,13,323
69230,13,80
69337,13,38
69394,13,140
69584,13,145
70044,13,15
70226,13,136
70392,13,169
70397,13,143
70799,13,192
70811,13,701
70875,13,438
71231,13,29
71311,13,80
71808,13,100
71861,13,207
71898,13,443
71979,13,163
72216,13,508
72282,13,118
72419,13,153
72669,13,783
72752,13,62
72918,13,10
73046,13,101
73345,13,218
73348,13,188
73520,13,400
73640,13,188
73677,13,114
73774,13,34
73816,13,28
73888,13,540
73890,13,346
74009,13,159
74191,13,715
74552,13,100
74776,13,909
74832,13,37
74869,13,39
74871,13,2
75258,13,12
75348,13,236
75525,13,136
75783,13,24
75911,13,118
76341,13,25
76391,13,41
76471,13,224
76683,13,321
76734,13,38
76817,13,134
76837,13,54
76894,13,70
76932,13,129
76971,13,887
77138,13,133
77154,13,69
77328,13,28
77574,13,2610
77593,13,184
77883,13,469
78116,13,123
78252,13,52
78359,13,276
78401,13,616
78450,13,163
78939,13,82
78961,13,63
79044,13,22
79099,13,182
79105,13,115
79158,13,363
79295,13,541
79382,13,27
79435,13,8
79457,13,139
79542,13,176
79840,13,241
79875,13,171
79887,13,161
79983,13,577
80041,13,91
80138,13,276
80230,13,218
80290,13,521
80530,13,7
80717,13,102
80732,13,236
80886,13,47
80915,13,48
80936,13,258
80953,13,4
81028,13,7
81062,13,27
81085,13,152
81193,13,131
81370,13,252
81876,13,195
81883,13,308
81904,13,67
82023,13,313
82083,13,287
82115,13,305
82231,13,398
82253,13,98
82280,13,162
82303,13,158
82543,13,106
82663,13,25
82675,13,32
83062,13,57
83091,13,158
83121,13,636
83129,13,5
83184,13,405
83235,13,109
83285,13,14
83358,13,82
83518,13,923
83522,13,411
83596,13,61
83832,13,538
83950,13,100
84340,13,77
84440,13,271
84457,13,84
84477,13,411
84517,13,137
84538,13,484
84594,13,10
84623,13,95
84722,13,63
84739,13,36
84742,13,295
84800,13,101
85038,13,21
85076,13,863
85106,13,18
85168,13,225
85483,13,3
85555,13,447
85759,13,365
85976,13,119
86020,13,253
86026,13,556
86040,13,123
86074,13,564
86089,13,332
86179,13,468
86208,13,16
86251,13,410
87032,13,12
87137,13,259
87154,13,718
87227,13,4
87260,13,129
87354,13,230
87435,13,26
87440,13,63
87677,13,260
88603,13,110
88627,13,87
88847,13,60
88907,13,44
89044,13,35
89227,13,482
89251,13,13
89426,13,20
89620,13,124
89645,13,47
90015,13,4
90154,13,42
91033,13,339
91162,13,323
91207,13,42
91330,13,22
91354,13,233
91672,13,68
91694,13,11
91844,13,228
91852,13,228
91867,13,98
91934,13,16
92083,13,224
92187,13,109
92268,13,64
92305,13,1481
92799,13,336
92902,13,372
93006,13,108
93109,13,100
93359,13,76
93436,13,375
93677,13,5
93787,13,7
94066,13,26
94451,13,37
94644,13,20
94806,13,67
94883,13,651
95024,13,49
95287,13,137
95835,13,161
95846,13,129
96112,13,11
96223,13,194
96259,13,42
96804,13,13
96806,13,23
96838,13,387
96881,13,30
97028,13,230
97106,13,14
97131,13,94
97226,13,8
97291,13,157
97440,13,108
97589,13,11
98086,13,3
98631,13,10
98909,13,78
99085,13,19
99107,13,208
99127,13,131
99365,13,187
99374,13,17
99445,13,219
99525,13,104
100078,13,212
100174,13,256
100187,13,49
100296,13,16
100576,13,39
100585,13,644
100643,13,233
100696,13,98
100806,13,69
100917,13,82
101045,13,284
101243,13,161
101315,13,430
101373,13,607
101383,13,101
101429,13,170
101724,13,144
101837,13,559
101982,13,444
102076,13,146
102085,13,59
102239,13,117
102302,13,73
102970,13,9
103072,13,198
103123,13,50
103340,13,148
103406,13,144
103465,13,1130
103472,13,27
103821,13,127
103860,13,209
103918,13,224
104075,13,124
104160,13,104
104325,13,6
104713,13,158
104789,13,12
105128,13,38
105221,13,18
105293,13,105
105310,13,103
105431,13,24
105479,13,113
105873,13,484
105925,13,148
106198,13,12
106285,13,75
106351,13,30
106421,13,30
106469,13,50
106529,13,26
106551,13,546
106568,13,42
106681,13,260
106698,13,455
106712,13,106
106729,13,69
106983,13,42
107059,13,237
107178,13,120
107222,13,2
107294,13,212
107337,13,14
107456,13,181
107627,13,69
107658,13,197
107661,13,40
107815,13,85
107900,13,10
107957,13,241
107961,13,10
107985,13,136
108018,13,222
108190,13,512
108191,13,100
108209,13,60
108221,13,240
108250,13,568
108414,13,1484
108434,13,14
108560,13,43
108617,13,375
108618,13,20
109072,13,434
109085,13,81
109209,13,307
109219,13,53
109332,13,169
109354,13,239
109390,13,70
109398,13,618
109482,13,177
109738,13,97
109866,13,124
109993,13,144
110289,13,5
110352,13,251
110358,13,114
110552,13,80
110590,13,271
110601,13,23
110714,13,9
110960,13,191
111126,13,46
111304,13,3
111997,13,63
112069,13,73
112071,13,9
112135,13,302
112241,13,165
112373,13,3
112451,13,171
112452,13,99
112651,13,385
112690,13,65
112774,13,14
112811,13,60
112889,13,4
112966,13,320
112978,13,521
113049,13,20
113342,13,45
113448,13,22
113490,13,2
113499,13,265
113826,13,87
114179,13,22
114215,13,17
114221,13,234
114690,13,23
114927,13,48
114994,13,2
115142,13,53
115242,13,333
115504,13,56
115746,13,49
115835,13,60
116192,13,29
116294,13,67
116450,13,54
116561,13,43
116568,13,89
116617,13,11
116641,13,23
116702,13,151
116846,13,31
116956,13,80
117213,13,36
117352,13,42
117373,13,54
117425,13,107
117574,13,4
117748,13,6
118127,13,275
118166,13,15
118172,13,7
118548,13,35
118659,13,9
119616,13,41
119675,13,6
119857,13,35
119937,13,15
120084,13,17
120204,13,40
121015,13,1
121322,13,10
122449,13,3
124602,13,18
125097,13,2
125207,13,3
125534,13,19
125559,13,23
125618,13,13
125658,13,62
9138,14,9
9140,14,403
9385,14,247
9476,14,70
9480,14,155
9747,14,281
9806,14,499
9881,14,390
9890,14,1278
9914,14,293
9988,14,85
10074,14,266
10196,14,18
10851,14,89
11123,14,133
11157,14,474
11368,14,140
11381,14,195
11402,14,150
11586,14,418
11702,14,428
11732,14,176
12126,14,87
12348,14,144
12355,14,341
12850,14,7
12901,14,86
13248,14,508
13309,14,274
13361,14,197
13389,14,18
13433,14,1267
13622,14,89
13760,14,82
13990,14,40
14431,14,46
14675,14,122
15145,14,29
15161,14,146
15457,14,775
15475,14,61
15909,14,611
15915,14,764
15957,14,79
15981,14,363
16006,14,158
16048,14,12
16061,14,181
16091,14,176
16095,14,170
16247,14,304
16317,14,122
16338,14,371
16512,14,476
16531,14,135
16560,14,314
16566,14,335
17282,14,159
18949,14,39
19200,14,220
19220,14,234
19284,14,492
19404,14,117
20816,14,544
20867,14,224
20900,14,328
21161,14,502
21210,14,47
21653,14,201
22173,14,139
22347,14,714
22387,14,135
22393,14,198
22428,14,273
22554,14,428
22689,14,76
22744,14,401
22953,14,497
23170,14,314
23174,14,162
23223,14,542
23334,14,120
23491,14,403
23559,14,39
23786,14,75
23926,14,217
24111,14,478
24750,14,97
24900,14,184
24927,14,196
24981,14,306
25090,14,342
25181,14,1048
25295,14,370
25386,14,152
25423,14,440
25530,14,7
25543,14,252
26153,14,577
26195,14,139
26215,14,255
26335,14,98
26367,14,254
26405,14,519
26783,14,140
26806,14,1
26826,14,345
26913,14,288
26917,14,6
26966,14,85
27067,14,156
27195,14,289
27208,14,222
27351,14,134
27425,14,24
27532,14,726
27760,14,166
27766,14,662
27768,14,272
27788,14,136
27821,14,80
27845,14,336
27938,14,422
27991,14,368
28069,14,150
28110,14,158
28205,14,107
28487,14,77
29415,14,138
29828,14,282
29844,14,209
30362,14,213
30489,14,77
30645,14,459
30799,14,515
30908,14,54
30934,14,47
30951,14,229
30994,14,1359
31060,14,37
31110,14,43
31176,14,330
31233,14,10
31431,14,1
31512,14,236
31730,14,224
31993,14,173
32010,14,621
32131,14,221
32488,14,128
32507,14,61
32881,14,43
32917,14,177
33581,14,1325
33604,14,86
33669,14,408
34219,14,429
34573,14,48
34603,14,120
34885,14,119
34926,14,1431
34987,14,178
35027,14,336
35044,14,224
35456,14,97
35487,14,108
35507,14,178
35530,14,288
35577,14,969
35708,14,315
35734,14,423
35755,14,236
35863,14,793
36142,14,282
36157,14,236
36258,14,209
36280,14,167
36343,14,524
36442,14,280
36891,14,343
36967,14,748
37029,14,428
37149,14,281
37162,14,345
37176,14,498
37188,14,273
37198,14,242
37212,14,20
37287,14,345
37321,14,481
37405,14,118
37429,14,14
37494,14,248
37640,14,73
37761,14,88
37867,14,796
38119,14,517
38520,14,153
38822,14,589
39053,14,295
39390,14,53
39595,14,109
39669,14,153
39944,14,30
39973,14,154
40103,14,201
40114,14,59
40321,14,423
40342,14,179
40666,14,470
40719,14,518
40751,14,214
40890,14,168
41238,14,267
41680,14,248
41706,14,72
41873,14,309
42046,14,121
42121,14,17
42128,14,310
42333,14,34
42375,14,316
42791,14,99
42854,14,42
43023,14,238
43396,14,279
43614,14,383
43705,14,329
43987,14,131
44005,14,229
44082,14,685
44274,14,310
44395,14,132
44511,14,40
44663,14,135
44740,14,183
44770,14,7
44893,14,129
45074,14,272
45154,14,706
45398,14,713
45458,14,50
45517,14,409
45539,14,570
