create_dt,supplier_id,city_id,fee_per_user_label,order_shuliang_label,active_label,create_day_label
2015/12/28,203029,22,30-35yuan,50-100order,high,3-7day
2015/12/28,203030,21,25-30yuan,200-500order,high,7-15day
2015/12/28,203035,9,25-30yuan,200-500order,high,7-15day
2015/12/28,203037,8,20-25yuan,100-200order,high,15-30day
2015/12/28,203042,4,25-30yuan,200-500order,high,15-30day
2015/12/28,203044,22,25-30yuan,10-50order,low,7-15day
2015/12/28,203047,5,30-35yuan,200-500order,high,7-15day
2015/12/28,203049,29,30-35yuan,200-500order,high,15-30day
2015/12/28,203053,4,30-35yuan,500+order,high,15-30day
2015/12/28,203056,21,25-30yuan,100-200order,high,7-15day
2015/12/28,203057,2,35-40yuan,50-100order,high,7-15day
2015/12/28,203059,29,30-35yuan,10-50order,low,7-15day
2015/12/28,203060,26,40+yuan,50-100order,high,7-15day
2015/12/28,203062,11,30-35yuan,500+order,high,7-15day
2015/12/28,203063,27,30-35yuan,500+order,high,7-15day
2015/12/28,203066,10,30-35yuan,200-500order,low,7-15day
2015/12/28,203068,5,35-40yuan,10-50order,low,7-15day
2015/12/28,203074,30,20-25yuan,200-500order,high,15-30day
2015/12/28,203077,5,30-35yuan,10-50order,low,3-7day
2015/12/28,203078,21,25-30yuan,200-500order,high,15-30day
2015/12/28,203082,38,25-30yuan,100-200order,high,7-15day
2015/12/28,203084,15,20-25yuan,200-500order,high,15-30day
2015/12/28,203085,13,25-30yuan,100-200order,high,15-30day
2015/12/28,203089,30,20-25yuan,0-10order,low,7-15day
2015/12/28,203090,3,30-35yuan,50-100order,high,15-30day
2015/12/28,203095,13,25-30yuan,200-500order,high,15-30day
2015/12/28,203096,17,35-40yuan,100-200order,high,7-15day
2015/12/28,203097,6,30-35yuan,50-100order,high,7-15day
2015/12/28,203099,21,25-30yuan,200-500order,high,15-30day
2015/12/28,203100,22,20-25yuan,100-200order,high,15-30day
2015/12/28,203101,24,20-25yuan,0-10order,low,0-3day
2015/12/28,203105,3,30-35yuan,200-500order,high,15-30day
2015/12/28,203107,12,30-35yuan,50-100order,low,15-30day
2015/12/28,203109,10,25-30yuan,500+order,high,7-15day
2015/12/28,203110,10,25-30yuan,10-50order,high,3-7day
2015/12/28,203111,23,30-35yuan,200-500order,low,15-30day
2015/12/28,203112,11,35-40yuan,0-10order,low,3-7day
2015/12/28,203115,27,20-25yuan,50-100order,low,7-15day
2015/12/28,203117,16,25-30yuan,200-500order,low,7-15day
2015/12/28,203119,18,20-25yuan,50-100order,high,15-30day
2015/12/28,203124,2,20-25yuan,100-200order,high,15-30day
2015/12/28,203125,17,35-40yuan,200-500order,high,15-30day
2015/12/28,203128,2,20-25yuan,50-100order,high,7-15day
2015/12/28,203129,3,30-35yuan,100-200order,high,15-30day
2015/12/28,203131,5,25-30yuan,500+order,high,15-30day
2015/12/28,203132,11,25-30yuan,0-10order,low,7-15day
2015/12/28,203133,10,30-35yuan,200-500order,low,7-15day
2015/12/28,203136,13,30-35yuan,50-100order,high,15-30day
2015/12/28,203137,23,35-40yuan,50-100order,high,7-15day
2015/12/28,203145,1,30-35yuan,200-500order,low,15-30day
2015/12/28,203150,30,20-25yuan,10-50order,high,3-7day
2015/12/28,203154,11,25-30yuan,50-100order,high,3-7day
2015/12/28,203155,5,40+yuan,0-10order,low,15-30day
2015/12/28,203157,18,25-30yuan,200-500order,high,7-15day
2015/12/28,203158,1,40+yuan,0-10order,low,7-15day
2015/12/28,203159,6,25-30yuan,200-500order,high,15-30day
2015/12/28,203161,17,30-35yuan,50-100order,high,7-15day
2015/12/28,203162,14,40+yuan,0-10order,low,7-15day
2015/12/28,203164,26,20-25yuan,100-200order,high,7-15day
2015/12/28,203165,19,30-35yuan,500+order,high,15-30day
2015/12/28,203166,19,25-30yuan,10-50order,high,0-3day
2015/12/28,203167,24,25-30yuan,50-100order,high,3-7day
2015/12/28,203168,30,30-35yuan,100-200order,high,15-30day
2015/12/28,203169,30,30-35yuan,200-500order,high,7-15day
2015/12/28,203173,7,35-40yuan,200-500order,high,7-15day
2015/12/28,203174,25,20-25yuan,100-200order,high,7-15day
2015/12/28,203177,15,20-25yuan,200-500order,high,15-30day
2015/12/28,203178,10,30-35yuan,100-200order,high,15-30day
2015/12/28,203180,10,20-25yuan,200-500order,low,7-15day
2015/12/28,203181,11,20-25yuan,200-500order,high,7-15day
2015/12/28,203183,1,25-30yuan,200-500order,high,15-30day
2015/12/28,203184,23,30-35yuan,100-200order,high,15-30day
2015/12/28,203185,26,30-35yuan,100-200order,high,7-15day
2015/12/28,203187,6,30-35yuan,200-500order,high,7-15day
2015/12/28,203191,30,25-30yuan,50-100order,low,15-30day
2015/12/28,203194,2,35-40yuan,200-500order,high,15-30day
2015/12/28,203199,26,20-25yuan,200-500order,high,7-15day
2015/12/28,203201,3,35-40yuan,10-50order,low,7-15day
2015/12/28,203203,9,20-25yuan,100-200order,high,7-15day
2015/12/28,203204,15,30-35yuan,200-500order,high,15-30day
2015/12/28,203206,6,25-30yuan,0-10order,low,7-15day
2015/12/28,203207,9,35-40yuan,10-50order,high,3-7day
2015/12/28,203209,4,30-35yuan,10-50order,low,15-30day
2015/12/28,203210,17,30-35yuan,200-500order,high,7-15day
2015/12/28,203214,21,20-25yuan,100-200order,high,15-30day
2015/12/28,203216,12,30-35yuan,200-500order,high,15-30day
2015/12/28,203217,15,20-25yuan,100-200order,high,15-30day
2015/12/28,203219,6,30-35yuan,100-200order,high,15-30day
2015/12/28,203222,6,40+yuan,100-200order,high,15-30day
2015/12/28,203223,22,20-25yuan,100-200order,low,7-15day
2015/12/28,203226,10,25-30yuan,100-200order,high,15-30day
2015/12/28,203228,8,35-40yuan,500+order,high,15-30day
2015/12/28,203229,1,25-30yuan,50-100order,high,7-15day
2015/12/28,203230,19,35-40yuan,200-500order,high,15-30day
2015/12/28,203231,11,25-30yuan,10-50order,low,15-30day
2015/12/28,203232,9,25-30yuan,200-500order,low,15-30day
2015/12/28,203234,16,30-35yuan,0-10order,low,15-30day
2015/12/28,203236,9,20-25yuan,200-500order,high,7-15day
2015/12/28,203237,3,20-25yuan,500+order,high,15-30day
2015/12/28,203238,11,25-30yuan,100-200order,high,7-15day
2015/12/28,203239,9,20-25yuan,100-200order,high,7-15day
2015/12/28,203244,2,25-30yuan,100-200order,high,7-15day
2015/12/28,203245,2,30-35yuan,200-500order,high,15-30day
2015/12/28,203248,9,25-30yuan,200-500order,low,7-15day
2015/12/28,203251,1,30-35yuan,50-100order,high,15-30day
2015/12/28,203253,19,20-25yuan,100-200order,high,3-7day
2015/12/28,203255,3,20-25yuan,100-200order,high,7-15day
2015/12/28,203256,8,25-30yuan,500+order,low,15-30day
2015/12/28,203257,23,30-35yuan,500+order,high,15-30day
2015/12/28,203259,29,25-30yuan,10-50order,low,7-15day
2015/12/28,203260,35,40+yuan,100-200order,high,15-30day
2015/12/28,203263,5,20-25yuan,0-10order,low,3-7day
2015/12/28,203264,6,30-35yuan,200-500order,low,7-15day
2015/12/28,203269,11,25-30yuan,50-100order,high,3-7day
2015/12/28,203270,12,20-25yuan,100-200order,low,15-30day
2015/12/28,203271,13,25-30yuan,10-50order,high,7-15day
2015/12/28,203272,32,30-35yuan,500+order,high,7-15day
2015/12/28,203273,40,25-30yuan,200-500order,low,7-15day
2015/12/28,203276,19,25-30yuan,500+order,high,7-15day
2015/12/28,203277,2,20-25yuan,50-100order,high,15-30day
2015/12/28,203278,2,25-30yuan,50-100order,low,7-15day
2015/12/28,203284,2,30-35yuan,50-100order,high,7-15day
2015/12/28,203285,11,25-30yuan,0-10order,low,3-7day
2015/12/28,203288,5,30-35yuan,100-200order,high,7-15day
2015/12/28,203289,1,30-35yuan,200-500order,high,15-30day
2015/12/28,203290,10,30-35yuan,200-500order,high,7-15day
2015/12/28,203291,6,30-35yuan,200-500order,low,7-15day
2015/12/28,203292,8,20-25yuan,200-500order,high,7-15day
2015/12/28,203293,9,30-35yuan,100-200order,high,7-15day
2015/12/28,203294,16,30-35yuan,200-500order,high,15-30day
2015/12/28,203298,9,20-25yuan,50-100order,high,7-15day
2015/12/28,203300,22,40+yuan,10-50order,low,15-30day
2015/12/28,203303,27,30-35yuan,10-50order,high,3-7day
2015/12/28,203304,11,25-30yuan,50-100order,low,7-15day
2015/12/28,203306,22,20-25yuan,100-200order,high,15-30day
2015/12/28,203308,13,25-30yuan,10-50order,high,0-3day
2015/12/28,203309,9,30-35yuan,100-200order,high,15-30day
2015/12/28,203322,30,20-25yuan,200-500order,high,15-30day
2015/12/28,203323,3,20-25yuan,200-500order,high,7-15day
2015/12/28,203324,5,25-30yuan,500+order,high,15-30day
2015/12/28,203329,27,20-25yuan,10-50order,low,7-15day
2015/12/28,203331,10,30-35yuan,200-500order,high,15-30day
2015/12/28,203336,9,20-25yuan,200-500order,high,7-15day
2015/12/28,203338,15,40+yuan,0-10order,low,3-7day
2015/12/28,203339,8,30-35yuan,100-200order,high,7-15day
2015/12/28,203341,38,25-30yuan,0-10order,low,7-15day
2015/12/28,203342,3,40+yuan,10-50order,low,7-15day
2015/12/28,203344,12,25-30yuan,200-500order,high,7-15day
2015/12/28,203346,5,25-30yuan,200-500order,high,15-30day
2015/12/28,203348,11,30-35yuan,200-500order,high,15-30day
2015/12/28,203351,21,30-35yuan,50-100order,high,15-30day
2015/12/28,203353,2,25-30yuan,200-500order,high,15-30day
2015/12/28,203354,1,25-30yuan,200-500order,high,15-30day
2015/12/28,203357,12,20-25yuan,10-50order,low,15-30day
2015/12/28,203361,4,25-30yuan,200-500order,high,7-15day
2015/12/28,203363,7,35-40yuan,50-100order,high,7-15day
2015/12/28,203364,4,25-30yuan,200-500order,high,15-30day
2015/12/28,203365,5,30-35yuan,100-200order,high,15-30day
2015/12/28,203367,8,30-35yuan,100-200order,high,15-30day
2015/12/28,203368,2,35-40yuan,10-50order,low,15-30day
2015/12/28,203369,2,20-25yuan,100-200order,high,7-15day
2015/12/28,203370,4,30-35yuan,10-50order,low,15-30day
2015/12/28,203373,4,20-25yuan,0-10order,high,0-3day
2015/12/28,203374,2,25-30yuan,50-100order,low,7-15day
2015/12/28,203375,2,40+yuan,10-50order,low,7-15day
2015/12/28,203381,16,35-40yuan,100-200order,high,7-15day
2015/12/28,203382,11,20-25yuan,500+order,high,15-30day
2015/12/28,203383,22,40+yuan,0-10order,low,0-3day
2015/12/28,203384,11,25-30yuan,100-200order,high,15-30day
2015/12/28,203385,4,20-25yuan,10-50order,low,7-15day
2015/12/28,203387,27,30-35yuan,200-500order,high,7-15day
2015/12/28,203389,29,30-35yuan,50-100order,high,7-15day
2015/12/28,203390,23,20-25yuan,100-200order,high,7-15day
2015/12/28,203391,9,30-35yuan,200-500order,high,15-30day
2015/12/28,203393,10,30-35yuan,50-100order,high,7-15day
2015/12/28,203395,7,25-30yuan,100-200order,high,7-15day
2015/12/28,203398,19,25-30yuan,500+order,high,7-15day
2015/12/28,203401,29,25-30yuan,50-100order,high,7-15day
2015/12/28,203402,11,20-25yuan,200-500order,high,15-30day
2015/12/28,203404,19,20-25yuan,200-500order,high,7-15day
2015/12/28,203409,2,25-30yuan,50-100order,high,7-15day
2015/12/28,203411,22,25-30yuan,500+order,high,7-15day
2015/12/28,203412,1,30-35yuan,100-200order,low,7-15day
2015/12/28,203416,8,25-30yuan,200-500order,high,7-15day
2015/12/28,203418,22,25-30yuan,100-200order,low,15-30day
2015/12/28,203420,19,40+yuan,50-100order,high,15-30day
2015/12/28,203423,22,25-30yuan,50-100order,high,7-15day
2015/12/28,203428,11,25-30yuan,200-500order,high,15-30day
2015/12/28,203429,27,20-25yuan,500+order,high,7-15day
2015/12/28,203430,8,25-30yuan,200-500order,high,7-15day
2015/12/28,203436,6,30-35yuan,200-500order,low,7-15day
2015/12/28,203440,23,20-25yuan,100-200order,high,7-15day
2015/12/28,203441,23,25-30yuan,200-500order,high,7-15day
2015/12/28,203445,15,25-30yuan,10-50order,high,3-7day
2015/12/28,203448,9,40+yuan,10-50order,high,15-30day
2015/12/28,203453,17,35-40yuan,50-100order,high,7-15day
2015/12/28,203463,23,20-25yuan,500+order,high,15-30day
2015/12/28,203465,9,30-35yuan,200-500order,high,7-15day
2015/12/28,203466,22,20-25yuan,100-200order,high,7-15day
2015/12/28,203469,9,20-25yuan,200-500order,high,7-15day
2015/12/28,203477,5,40+yuan,200-500order,high,15-30day
2015/12/28,203478,6,25-30yuan,0-10order,low,15-30day
2015/12/28,203482,30,20-25yuan,50-100order,high,7-15day
2015/12/28,203483,1,25-30yuan,200-500order,high,7-15day
2015/12/28,203486,4,25-30yuan,200-500order,high,15-30day
2015/12/28,203488,17,30-35yuan,0-10order,low,7-15day
2015/12/28,203491,2,35-40yuan,10-50order,high,15-30day
2015/12/28,203494,1,30-35yuan,50-100order,high,7-15day
2015/12/28,203496,22,30-35yuan,10-50order,low,7-15day
2015/12/28,203499,27,30-35yuan,100-200order,high,15-30day
2015/12/28,203500,5,25-30yuan,10-50order,high,3-7day
2015/12/28,203513,40,30-35yuan,200-500order,high,7-15day
2015/12/28,203516,22,30-35yuan,50-100order,low,15-30day
2015/12/28,203517,15,25-30yuan,10-50order,low,7-15day
2015/12/28,203519,3,25-30yuan,100-200order,high,7-15day
2015/12/28,203520,2,30-35yuan,200-500order,high,15-30day
2015/12/28,203522,22,20-25yuan,50-100order,high,15-30day
2015/12/28,203523,11,40+yuan,0-10order,low,15-30day
2015/12/28,203524,17,25-30yuan,100-200order,high,7-15day
2015/12/28,203526,11,40+yuan,100-200order,high,15-30day
2015/12/28,203527,5,20-25yuan,200-500order,high,7-15day
2015/12/28,203528,11,40+yuan,10-50order,high,7-15day
2015/12/28,203530,16,25-30yuan,50-100order,high,7-15day
2015/12/28,203531,4,20-25yuan,200-500order,high,7-15day
2015/12/28,203532,2,25-30yuan,200-500order,high,15-30day
2015/12/28,203542,27,25-30yuan,100-200order,high,7-15day
2015/12/28,203547,40,30-35yuan,500+order,high,15-30day
2015/12/28,203550,12,35-40yuan,10-50order,low,15-30day
2015/12/28,203565,22,25-30yuan,0-10order,low,7-15day
2015/12/28,203569,5,30-35yuan,500+order,high,7-15day
2015/12/28,203570,12,25-30yuan,100-200order,high,7-15day
2015/12/28,203572,9,20-25yuan,100-200order,high,3-7day
2015/12/28,203576,16,25-30yuan,100-200order,high,7-15day
2015/12/28,203579,1,30-35yuan,100-200order,high,15-30day
2015/12/28,203581,5,35-40yuan,200-500order,high,15-30day
2015/12/28,203583,3,20-25yuan,500+order,high,7-15day
2015/12/28,203585,15,40+yuan,10-50order,high,7-15day
2015/12/28,203587,10,30-35yuan,10-50order,high,7-15day
2015/12/28,203589,11,30-35yuan,200-500order,high,15-30day
2015/12/28,203591,22,30-35yuan,200-500order,high,15-30day
2015/12/28,203595,13,25-30yuan,200-500order,high,15-30day
2015/12/28,203599,3,35-40yuan,500+order,high,7-15day
2015/12/28,203602,9,30-35yuan,500+order,high,15-30day
2015/12/28,203605,19,30-35yuan,200-500order,high,15-30day
2015/12/28,203607,23,20-25yuan,200-500order,high,15-30day
2015/12/28,203608,3,20-25yuan,100-200order,high,15-30day
2015/12/28,203611,2,25-30yuan,500+order,high,15-30day
2015/12/28,203617,3,20-25yuan,100-200order,high,15-30day
2015/12/28,203618,15,25-30yuan,200-500order,high,15-30day
2015/12/28,203620,18,35-40yuan,10-50order,low,15-30day
2015/12/28,203624,3,25-30yuan,500+order,high,15-30day
2015/12/28,203627,9,25-30yuan,10-50order,high,3-7day
2015/12/28,203631,11,25-30yuan,50-100order,high,7-15day
2015/12/28,203635,2,35-40yuan,50-100order,high,7-15day
2015/12/28,203638,11,20-25yuan,200-500order,high,15-30day
2015/12/28,203643,4,30-35yuan,500+order,high,15-30day
2015/12/28,203644,9,25-30yuan,100-200order,high,7-15day
2015/12/28,203647,17,30-35yuan,200-500order,high,15-30day
2015/12/28,203657,3,40+yuan,100-200order,high,7-15day
2015/12/28,203668,1,35-40yuan,100-200order,high,7-15day
2015/12/28,203671,13,25-30yuan,200-500order,high,15-30day
2015/12/28,203677,19,30-35yuan,200-500order,high,7-15day
2015/12/28,203678,12,25-30yuan,100-200order,high,15-30day
2015/12/28,203681,40,30-35yuan,100-200order,high,7-15day
2015/12/28,203685,15,30-35yuan,50-100order,high,7-15day
2015/12/28,203686,8,35-40yuan,500+order,high,7-15day
2015/12/28,203692,3,25-30yuan,200-500order,high,15-30day
2015/12/28,203695,9,25-30yuan,200-500order,high,7-15day
2015/12/28,203697,9,30-35yuan,200-500order,high,7-15day
2015/12/28,203698,4,35-40yuan,500+order,high,7-15day
2015/12/28,203699,11,30-35yuan,100-200order,low,15-30day
2015/12/28,203702,3,20-25yuan,10-50order,low,7-15day
2015/12/28,203703,13,25-30yuan,100-200order,high,7-15day
2015/12/28,203704,18,35-40yuan,10-50order,low,15-30day
2015/12/28,203706,3,20-25yuan,10-50order,low,7-15day
2015/12/28,203708,4,30-35yuan,200-500order,high,7-15day
2015/12/28,203720,9,30-35yuan,100-200order,high,7-15day
2015/12/28,203725,19,30-35yuan,100-200order,high,7-15day
2015/12/28,203743,11,30-35yuan,50-100order,high,15-30day
2015/12/28,203746,6,25-30yuan,200-500order,high,7-15day
2015/12/28,203747,9,25-30yuan,50-100order,high,7-15day
2015/12/28,203750,26,20-25yuan,500+order,high,15-30day
2015/12/28,203753,2,25-30yuan,10-50order,high,3-7day
2015/12/28,203755,2,25-30yuan,200-500order,high,15-30day
2015/12/28,203762,11,20-25yuan,50-100order,high,7-15day
2015/12/28,203767,11,25-30yuan,50-100order,high,7-15day
2015/12/28,203771,11,20-25yuan,200-500order,high,15-30day
2015/12/28,203776,16,30-35yuan,500+order,low,15-30day
2015/12/28,203780,3,35-40yuan,200-500order,high,7-15day
2015/12/28,203781,9,20-25yuan,500+order,high,15-30day
2015/12/28,203784,15,25-30yuan,100-200order,high,7-15day
2015/12/28,203790,9,25-30yuan,200-500order,high,15-30day
2015/12/28,203792,3,20-25yuan,50-100order,high,7-15day
2015/12/28,203794,12,25-30yuan,10-50order,low,7-15day
2015/12/28,203798,9,25-30yuan,200-500order,high,7-15day
2015/12/28,203805,11,30-35yuan,50-100order,low,7-15day
2015/12/28,203810,4,40+yuan,50-100order,high,7-15day
2015/12/28,203819,16,30-35yuan,100-200order,high,15-30day
2015/12/28,203822,6,25-30yuan,200-500order,high,7-15day
2015/12/28,203823,22,25-30yuan,200-500order,high,15-30day
2015/12/28,203833,35,30-35yuan,200-500order,high,7-15day
2015/12/28,203834,5,25-30yuan,100-200order,high,15-30day
2015/12/28,203852,24,20-25yuan,50-100order,high,7-15day
2015/12/28,203859,8,35-40yuan,50-100order,high,3-7day
2015/12/28,203870,9,30-35yuan,100-200order,high,7-15day
2015/12/28,203874,3,25-30yuan,200-500order,high,7-15day
2015/12/28,203883,9,25-30yuan,200-500order,high,7-15day
2015/12/28,203891,1,40+yuan,10-50order,low,7-15day
2015/12/28,203896,11,30-35yuan,100-200order,high,7-15day
2015/12/28,203901,14,25-30yuan,0-10order,low,7-15day
2015/12/28,203902,3,25-30yuan,200-500order,high,15-30day
2015/12/28,203908,10,25-30yuan,500+order,high,7-15day
2015/12/28,203909,22,25-30yuan,200-500order,low,15-30day
2015/12/28,203912,8,25-30yuan,50-100order,high,7-15day
2015/12/28,203938,9,25-30yuan,10-50order,high,7-15day
2015/12/28,203941,11,20-25yuan,100-200order,high,7-15day
2015/12/28,203956,10,25-30yuan,100-200order,high,7-15day
2015/12/28,203961,17,40+yuan,50-100order,high,7-15day
2015/12/28,203966,2,40+yuan,10-50order,high,7-15day
2015/12/28,203968,6,25-30yuan,100-200order,high,7-15day
2015/12/28,203970,23,25-30yuan,100-200order,high,15-30day
2015/12/28,203975,11,25-30yuan,10-50order,high,7-15day
2015/12/28,203990,8,25-30yuan,200-500order,high,7-15day
2015/12/28,203994,30,20-25yuan,0-10order,low,7-15day
2015/12/28,204004,10,40+yuan,10-50order,low,7-15day
2015/12/28,204012,9,25-30yuan,200-500order,high,7-15day
2015/12/28,204021,4,35-40yuan,10-50order,high,7-15day
2015/12/28,204036,8,20-25yuan,200-500order,high,7-15day
2015/12/28,204053,11,25-30yuan,100-200order,high,15-30day
2015/12/28,204055,5,25-30yuan,200-500order,high,15-30day
2015/12/28,204066,5,20-25yuan,500+order,high,7-15day
2015/12/28,204070,8,20-25yuan,200-500order,high,7-15day
2015/12/28,204071,17,30-35yuan,200-500order,high,7-15day
2015/12/28,204074,12,30-35yuan,100-200order,high,15-30day
2015/12/28,204077,12,25-30yuan,10-50order,high,3-7day
2015/12/28,204081,22,20-25yuan,200-500order,high,15-30day
2015/12/28,204082,30,20-25yuan,500+order,high,7-15day
2015/12/28,204096,3,30-35yuan,100-200order,high,3-7day
2015/12/28,204098,12,30-35yuan,50-100order,high,7-15day
2015/12/28,204099,12,20-25yuan,10-50order,high,3-7day
2015/12/28,204104,2,25-30yuan,200-500order,high,7-15day
2015/12/28,204106,30,20-25yuan,100-200order,low,7-15day
2015/12/28,204109,17,30-35yuan,200-500order,high,15-30day
2015/12/28,204111,8,30-35yuan,500+order,high,15-30day
2015/12/28,204112,30,25-30yuan,500+order,high,7-15day
2015/12/28,204113,30,30-35yuan,0-10order,low,7-15day
2015/12/28,204115,18,30-35yuan,100-200order,high,15-30day
2015/12/28,204116,30,20-25yuan,500+order,low,15-30day
2015/12/28,204121,26,30-35yuan,200-500order,low,7-15day
2015/12/28,204123,30,20-25yuan,0-10order,low,7-15day
2015/12/28,204127,29,35-40yuan,10-50order,low,7-15day
2015/12/28,204135,12,25-30yuan,200-500order,high,15-30day
2015/12/28,204136,30,20-25yuan,50-100order,high,7-15day
2015/12/28,204142,30,25-30yuan,200-500order,low,15-30day
2015/12/28,204144,30,25-30yuan,200-500order,high,7-15day
2015/12/28,204145,5,30-35yuan,50-100order,high,7-15day
2015/12/28,204147,12,30-35yuan,200-500order,high,7-15day
2015/12/28,204156,18,25-30yuan,100-200order,high,7-15day
2015/12/28,204158,4,30-35yuan,500+order,low,15-30day
2015/12/28,204159,3,25-30yuan,200-500order,high,7-15day
2015/12/28,204164,4,20-25yuan,50-100order,high,7-15day
2015/12/28,204168,10,20-25yuan,200-500order,high,7-15day
2015/12/28,204169,30,25-30yuan,500+order,high,7-15day
2015/12/28,204172,8,25-30yuan,500+order,high,7-15day
2015/12/28,204173,4,30-35yuan,200-500order,high,7-15day
2015/12/28,204174,23,30-35yuan,200-500order,high,15-30day
2015/12/28,204175,23,30-35yuan,200-500order,low,15-30day
2015/12/28,204176,6,35-40yuan,200-500order,high,15-30day
2015/12/28,204178,12,25-30yuan,200-500order,high,7-15day
2015/12/28,204182,1,25-30yuan,200-500order,high,7-15day
2015/12/28,204183,39,25-30yuan,10-50order,high,0-3day
2015/12/28,204188,30,20-25yuan,100-200order,high,7-15day
2015/12/28,204190,30,20-25yuan,200-500order,high,7-15day
2015/12/28,204191,4,25-30yuan,200-500order,high,7-15day
2015/12/28,204192,3,35-40yuan,100-200order,high,7-15day
2015/12/28,204194,30,25-30yuan,100-200order,high,7-15day
2015/12/28,204195,19,25-30yuan,200-500order,high,7-15day
2015/12/28,204196,18,20-25yuan,200-500order,high,7-15day
2015/12/28,204200,22,25-30yuan,200-500order,high,15-30day
2015/12/28,204207,30,20-25yuan,50-100order,low,7-15day
2015/12/28,204208,8,25-30yuan,200-500order,high,15-30day
2015/12/28,204209,22,30-35yuan,100-200order,high,7-15day
2015/12/28,204211,30,20-25yuan,200-500order,high,7-15day
2015/12/28,204214,1,25-30yuan,500+order,high,7-15day
2015/12/28,204227,30,25-30yuan,100-200order,low,15-30day
2015/12/28,204230,19,30-35yuan,200-500order,high,7-15day
2015/12/28,204231,16,25-30yuan,10-50order,low,15-30day
2015/12/28,204234,2,25-30yuan,50-100order,high,7-15day
2015/12/28,204236,9,30-35yuan,100-200order,high,7-15day
2015/12/28,204245,7,30-35yuan,500+order,high,7-15day
2015/12/28,204247,22,30-35yuan,200-500order,high,15-30day
2015/12/28,204248,6,30-35yuan,10-50order,high,7-15day
2015/12/28,204250,12,25-30yuan,100-200order,high,7-15day
2015/12/28,204256,21,35-40yuan,200-500order,high,7-15day
2015/12/28,204259,8,30-35yuan,200-500order,high,15-30day
2015/12/28,204260,5,25-30yuan,200-500order,high,7-15day
2015/12/28,204263,18,25-30yuan,200-500order,high,15-30day
2015/12/28,204264,19,35-40yuan,100-200order,high,7-15day
2015/12/28,204265,29,25-30yuan,10-50order,high,7-15day
2015/12/28,204267,2,30-35yuan,200-500order,high,3-7day
2015/12/28,204268,19,25-30yuan,100-200order,high,3-7day
2015/12/28,204278,16,30-35yuan,10-50order,high,7-15day
2015/12/28,204279,19,30-35yuan,100-200order,high,7-15day
2015/12/28,204282,5,25-30yuan,50-100order,high,3-7day
2015/12/28,204283,4,25-30yuan,50-100order,high,7-15day
2015/12/28,204285,22,20-25yuan,100-200order,high,7-15day
2015/12/28,204287,4,20-25yuan,10-50order,low,15-30day
2015/12/28,204292,3,25-30yuan,100-200order,high,7-15day
2015/12/28,204294,12,35-40yuan,0-10order,low,7-15day
2015/12/28,204296,3,25-30yuan,200-500order,high,7-15day
2015/12/28,204307,1,40+yuan,200-500order,high,15-30day
2015/12/28,204316,5,35-40yuan,100-200order,high,7-15day
2015/12/28,204318,3,20-25yuan,200-500order,high,7-15day
2015/12/28,204320,3,30-35yuan,200-500order,high,7-15day
2015/12/28,204322,5,30-35yuan,200-500order,high,7-15day
2015/12/28,204324,3,20-25yuan,500+order,high,7-15day
2015/12/28,204325,18,25-30yuan,100-200order,high,7-15day
2015/12/28,204326,39,20-25yuan,10-50order,high,3-7day
2015/12/28,204327,12,30-35yuan,200-500order,high,7-15day
2015/12/28,204330,5,35-40yuan,200-500order,high,15-30day
2015/12/28,204332,9,20-25yuan,100-200order,high,7-15day
2015/12/28,204334,18,25-30yuan,100-200order,high,7-15day
2015/12/28,204336,14,30-35yuan,200-500order,high,15-30day
2015/12/28,204338,10,20-25yuan,50-100order,high,7-15day
2015/12/28,204339,21,30-35yuan,10-50order,low,7-15day
2015/12/28,204340,18,25-30yuan,50-100order,high,15-30day
2015/12/28,204342,22,20-25yuan,10-50order,high,7-15day
2015/12/28,204348,19,25-30yuan,500+order,high,7-15day
2015/12/28,204349,11,25-30yuan,500+order,high,7-15day
2015/12/28,204351,4,25-30yuan,200-500order,high,7-15day
2015/12/28,204352,8,25-30yuan,200-500order,high,7-15day
2015/12/28,204360,5,25-30yuan,100-200order,high,7-15day
2015/12/28,204361,29,20-25yuan,10-50order,high,3-7day
2015/12/28,204363,9,35-40yuan,100-200order,high,7-15day
2015/12/28,204365,17,25-30yuan,100-200order,high,15-30day
2015/12/28,204369,40,25-30yuan,200-500order,low,15-30day
2015/12/28,204370,9,20-25yuan,100-200order,high,7-15day
2015/12/28,204371,5,25-30yuan,200-500order,high,7-15day
2015/12/28,204375,3,30-35yuan,200-500order,high,7-15day
2015/12/28,204377,17,30-35yuan,10-50order,low,7-15day
2015/12/28,204378,4,30-35yuan,100-200order,high,15-30day
2015/12/28,204382,4,25-30yuan,200-500order,high,7-15day
2015/12/28,204383,2,25-30yuan,50-100order,high,7-15day
2015/12/28,204387,22,25-30yuan,0-10order,low,3-7day
2015/12/28,204390,26,20-25yuan,100-200order,high,7-15day
2015/12/28,204395,1,25-30yuan,50-100order,high,7-15day
2015/12/28,204397,13,30-35yuan,100-200order,high,7-15day
2015/12/28,204402,3,25-30yuan,50-100order,high,7-15day
2015/12/28,204405,17,30-35yuan,500+order,high,7-15day
2015/12/28,204408,3,25-30yuan,500+order,high,7-15day
2015/12/28,204409,1,40+yuan,10-50order,low,7-15day
2015/12/28,204411,4,20-25yuan,50-100order,low,15-30day
